sample_name	species	likely_resistant	fq_resistance_mutations	qrdr_mutations	genes_affected
N52_2_2	Staphylococcus_aureus	True	265	2239	gyrA,gyrB,parC,parE
N52_2_2	Streptococcus_mitis	False	0	3	gyrA,gyrB,parC,parE
N52_2_2	Streptococcus_oralis	False	0	427	gyrA,gyrB,parC,parE
N52_2_2	Streptococcus_pneumoniae	False	0	353	gyrA,gyrB,parC,parE
N52_2_3	Enterococcus_faecalis	True	1	16	gyrA,gyrB,parC,parE
N52_2_3	Enterococcus_faecium	True	1	17	gyrA,gyrB,parC
N52_2_3	Escherichia_coli	False	0	115	gyrA,gyrB,parC,parE
N52_2_3	Klebsiella_oxytoca	False	0	138	gyrA,gyrB,parC,parE
N52_2_3	Klebsiella_pneumoniae	True	1	66	gyrA,gyrB,parE
N52_2_3	Pseudomonas_aeruginosa	False	0	18	gyrA,gyrB,parC,parE
N52_2_3	Staphylococcus_aureus	True	1	11	gyrA,gyrB,parC,parE
N52_2_3	Streptococcus_mitis	False	0	2	gyrA,parC,parE
N52_2_3	Streptococcus_oralis	False	0	4	gyrA,gyrB,parC,parE
N52_2_3	Streptococcus_pneumoniae	False	0	6	gyrA,gyrB,parC,parE
N52_2_4	Enterococcus_faecalis	True	1	50	gyrA,gyrB,parC,parE
N52_2_4	Enterococcus_faecium	True	1	46	gyrA,gyrB,parE
N52_2_4	Escherichia_coli	True	4	327	gyrA,gyrB,parC,parE
N52_2_4	Klebsiella_oxytoca	False	0	204	gyrA,gyrB,parC,parE
N52_2_4	Klebsiella_pneumoniae	True	1	151	gyrA,gyrB,parE
N52_2_4	Pseudomonas_aeruginosa	False	0	6	gyrA,gyrB,parC
N52_2_4	Staphylococcus_aureus	False	0	38	gyrA,gyrB
N52_2_4	Streptococcus_mitis	False	0	27	gyrA,parC,parE
N52_2_4	Streptococcus_oralis	False	0	26	gyrA,gyrB,parC,parE
N52_2_4	Streptococcus_pneumoniae	False	0	14	gyrA,gyrB,parE
N53_1_2	Enterococcus_faecalis	False	0	7	gyrA,gyrB,parE
N53_1_2	Enterococcus_faecium	False	0	7	gyrA,gyrB,parC
N53_1_2	Escherichia_coli	False	0	32	gyrA,gyrB,parC,parE
N53_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parE
N53_1_2	Klebsiella_pneumoniae	False	0	32	gyrA,gyrB,parE
N53_1_2	Pseudomonas_aeruginosa	False	0	84	gyrA,gyrB,parE
N53_1_2	Staphylococcus_aureus	True	95	546	gyrA,gyrB,parC,parE
N53_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
N53_1_2	Streptococcus_oralis	False	0	44	gyrA,gyrB,parC
N53_1_2	Streptococcus_pneumoniae	False	0	20	gyrA,gyrB,parC
N53_1_3	Enterococcus_faecalis	False	0	4	gyrA,gyrB,parE
N53_1_3	Enterococcus_faecium	False	0	0	gyrA,gyrB
N53_1_3	Escherichia_coli	False	0	28	gyrA,gyrB,parC,parE
N53_1_3	Klebsiella_oxytoca	False	0	54	gyrA,gyrB,parC,parE
N53_1_3	Klebsiella_pneumoniae	False	0	19	gyrA,gyrB,parE
N53_1_3	Pseudomonas_aeruginosa	False	0	18	gyrA,gyrB,parC,parE
N53_1_3	Staphylococcus_aureus	True	18	106	gyrA,gyrB,parC,parE
N53_1_3	Streptococcus_mitis	False	0	0	gyrB,parC
N53_1_3	Streptococcus_oralis	False	0	3	gyrA,gyrB,parC
N53_1_3	Streptococcus_pneumoniae	False	0	0	gyrB,parC
N53_1_4	Enterococcus_faecalis	True	1	47	gyrA,gyrB,parC,parE
N53_1_4	Enterococcus_faecium	True	1	45	gyrA,gyrB,parC,parE
N53_1_4	Escherichia_coli	False	0	400	gyrA,gyrB,parC,parE
N53_1_4	Klebsiella_oxytoca	False	0	631	gyrA,gyrB,parC,parE
N53_1_4	Klebsiella_pneumoniae	False	0	232	gyrA,gyrB,parE
N53_1_4	Pseudomonas_aeruginosa	False	0	34	gyrA,gyrB,parE
N53_1_4	Staphylococcus_aureus	True	1	96	gyrA,gyrB,parC,parE
N53_1_4	Streptococcus_mitis	False	0	1	gyrA,parC,parE
N53_1_4	Streptococcus_oralis	False	0	10	gyrA,gyrB,parC,parE
N53_1_4	Streptococcus_pneumoniae	False	0	29	gyrA,gyrB,parC,parE
N53_2_2	Enterococcus_faecalis	False	0	42	gyrA,gyrB,parC,parE
N53_2_2	Enterococcus_faecium	False	0	13	gyrA,gyrB,parE
N53_2_2	Escherichia_coli	False	0	96	gyrA,gyrB,parC,parE
N53_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC,parE
N53_2_2	Klebsiella_pneumoniae	False	0	96	gyrA,gyrB,parE
N53_2_2	Pseudomonas_aeruginosa	False	0	274	gyrA,gyrB,parE
N53_2_2	Staphylococcus_aureus	True	9	123	gyrA,gyrB,parC,parE
N53_2_2	Streptococcus_mitis	False	0	8	gyrA,gyrB,parC,parE
N53_2_2	Streptococcus_oralis	False	0	114	gyrA,gyrB,parC,parE
N53_2_2	Streptococcus_pneumoniae	False	0	77	gyrA,gyrB,parC,parE
N53_2_3	Enterococcus_faecalis	False	0	6	gyrA,gyrB,parC,parE
N53_2_3	Enterococcus_faecium	False	0	26	gyrA,gyrB,parC,parE
N53_2_3	Escherichia_coli	False	0	13	gyrA,gyrB,parC,parE
N53_2_3	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parC,parE
N53_2_3	Klebsiella_pneumoniae	False	0	10	gyrA,gyrB,parE
N53_2_3	Pseudomonas_aeruginosa	False	0	24	gyrA,gyrB,parC
N53_2_3	Staphylococcus_aureus	True	12	91	gyrA,gyrB,parC,parE
N53_2_3	Streptococcus_mitis	False	0	3	gyrA,gyrB,parC,parE
N53_2_3	Streptococcus_oralis	False	0	10	gyrA,gyrB,parC,parE
N53_2_3	Streptococcus_pneumoniae	False	0	15	gyrA,gyrB,parC
N53_2_4	Enterococcus_faecalis	True	1	56	gyrA,gyrB,parC,parE
N53_2_4	Enterococcus_faecium	True	1	146	gyrA,gyrB,parC,parE
N53_2_4	Escherichia_coli	True	4	266	gyrA,gyrB,parC,parE
N53_2_4	Klebsiella_oxytoca	False	0	191	gyrA,gyrB,parC,parE
N53_2_4	Klebsiella_pneumoniae	False	0	145	gyrA,gyrB,parE
N53_2_4	Pseudomonas_aeruginosa	False	0	17	gyrA,gyrB,parE
N53_2_4	Staphylococcus_aureus	False	0	57	gyrA,parC,parE
N53_2_4	Streptococcus_mitis	False	0	26	gyrA,gyrB,parC,parE
N53_2_4	Streptococcus_oralis	False	0	47	gyrA,gyrB,parE
N53_2_4	Streptococcus_pneumoniae	False	0	29	gyrA,gyrB,parC,parE
N54_1_2	Enterococcus_faecalis	False	0	27	gyrA,gyrB,parE
N54_1_2	Enterococcus_faecium	False	0	2	gyrA,gyrB,parC
N54_1_2	Escherichia_coli	False	0	14	gyrA,gyrB,parC
N54_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
N54_1_2	Klebsiella_pneumoniae	False	0	14	gyrB,parE
N54_1_2	Pseudomonas_aeruginosa	False	0	216	gyrA,gyrB,parE
N54_1_2	Staphylococcus_aureus	True	67	608	gyrA,gyrB,parC,parE
N54_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
N54_1_2	Streptococcus_oralis	False	0	67	gyrA,gyrB,parC
N54_1_2	Streptococcus_pneumoniae	False	0	43	gyrA,gyrB,parC
N54_1_3	Enterococcus_faecalis	False	0	0	gyrA,gyrB,parC
N54_1_3	Enterococcus_faecium	False	0	0	gyrA,gyrB,parC
N54_1_3	Escherichia_coli	False	0	0	gyrB
N54_1_3	Klebsiella_oxytoca	False	0	0	gyrB
N54_1_3	Klebsiella_pneumoniae	False	0	0	gyrB
N54_1_3	Pseudomonas_aeruginosa	False	0	0	gyrA,gyrB
N54_1_3	Staphylococcus_aureus	True	3	45	gyrA,gyrB,parC,parE
N54_1_3	Streptococcus_mitis	False	0	0	parC
N54_1_3	Streptococcus_oralis	False	0	0	parC
N54_1_3	Streptococcus_pneumoniae	False	0	3	gyrA,parC
N54_1_4	Enterococcus_faecalis	False	0	53	gyrA,gyrB,parC,parE
N54_1_4	Enterococcus_faecium	False	0	60	gyrA,gyrB,parC,parE
N54_1_4	Escherichia_coli	False	0	357	gyrA,gyrB,parC,parE
N54_1_4	Klebsiella_oxytoca	True	7	630	gyrA,gyrB,parC,parE
N54_1_4	Klebsiella_pneumoniae	False	0	145	gyrA,gyrB,parE
N54_1_4	Pseudomonas_aeruginosa	False	0	19	gyrA,gyrB,parE
N54_1_4	Staphylococcus_aureus	True	152	385	gyrA,gyrB,parC,parE
N54_1_4	Streptococcus_mitis	False	0	223	gyrA,gyrB,parC,parE
N54_1_4	Streptococcus_oralis	True	2	401	gyrA,gyrB,parC,parE
N54_1_4	Streptococcus_pneumoniae	False	0	240	gyrA,gyrB,parC,parE
N54_2_2	Enterococcus_faecalis	False	0	40	gyrA,gyrB,parC,parE
N54_2_2	Enterococcus_faecium	False	0	11	gyrA,gyrB,parC,parE
N54_2_2	Escherichia_coli	False	0	31	gyrA,gyrB,parC,parE
N54_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC,parE
N54_2_2	Klebsiella_pneumoniae	False	0	31	gyrA,gyrB,parE
N54_2_2	Pseudomonas_aeruginosa	False	0	179	gyrA,gyrB,parE
N54_2_2	Staphylococcus_aureus	True	47	423	gyrA,gyrB,parC,parE
N54_2_2	Streptococcus_mitis	False	0	4	gyrA,gyrB,parC,parE
N54_2_2	Streptococcus_oralis	False	0	70	gyrA,gyrB,parC,parE
N54_2_2	Streptococcus_pneumoniae	False	0	59	gyrA,gyrB,parC,parE
N54_2_3	Enterococcus_faecalis	False	0	0	parE
N54_2_3	Enterococcus_faecium	False	0	9	gyrA,gyrB
N54_2_3	Escherichia_coli	False	0	42	gyrA,gyrB,parC,parE
N54_2_3	Klebsiella_oxytoca	False	0	60	gyrA,gyrB,parC,parE
N54_2_3	Klebsiella_pneumoniae	True	1	43	gyrA,gyrB,parE
N54_2_3	Pseudomonas_aeruginosa	False	0	10	gyrA,gyrB,parC
N54_2_3	Staphylococcus_aureus	False	0	31	gyrA,gyrB,parC,parE
N54_2_3	Streptococcus_mitis	False	0	0	gyrB,parC,parE
N54_2_3	Streptococcus_oralis	False	0	16	gyrB,parE
N54_2_3	Streptococcus_pneumoniae	False	0	10	gyrB
N54_2_4	Enterococcus_faecalis	True	1	5	gyrA,gyrB,parC,parE
N54_2_4	Enterococcus_faecium	False	0	4	gyrA,parE
N54_2_4	Escherichia_coli	True	15	416	gyrA,gyrB,parC,parE
N54_2_4	Klebsiella_oxytoca	True	3	309	gyrA,gyrB,parC,parE
N54_2_4	Klebsiella_pneumoniae	True	1	195	gyrA,gyrB,parE
N54_2_4	Pseudomonas_aeruginosa	False	0	3	gyrA,gyrB,parE
N54_2_4	Staphylococcus_aureus	False	0	36	gyrA,gyrB,parC
N54_2_4	Streptococcus_mitis	False	0	3	gyrA,parE
N54_2_4	Streptococcus_oralis	False	0	15	gyrA,gyrB,parC,parE
N54_2_4	Streptococcus_pneumoniae	False	0	11	gyrA,gyrB,parC,parE
N55_1_2	Enterococcus_faecalis	False	0	19	gyrA,gyrB,parC,parE
N55_1_2	Enterococcus_faecium	False	0	10	gyrA,gyrB,parC,parE
N55_1_2	Escherichia_coli	False	0	30	gyrA,gyrB
N55_1_2	Klebsiella_oxytoca	False	0	8	gyrA,gyrB
N55_1_2	Klebsiella_pneumoniae	False	0	30	gyrA,gyrB
N55_1_2	Pseudomonas_aeruginosa	False	0	108	gyrA,gyrB,parE
N55_1_2	Staphylococcus_aureus	True	11	160	gyrA,gyrB,parC,parE
N55_1_2	Streptococcus_mitis	False	0	1	gyrA,gyrB,parC
N55_1_2	Streptococcus_oralis	False	0	112	gyrA,gyrB,parC
N55_1_2	Streptococcus_pneumoniae	False	0	61	gyrA,gyrB,parC
N55_1_3	Enterococcus_faecalis	False	0	0	gyrA,gyrB,parC,parE
N55_1_3	Enterococcus_faecium	True	1	16	gyrA,parC
N55_1_3	Escherichia_coli	False	0	0	gyrB,parC
N55_1_3	Klebsiella_oxytoca	False	0	0	gyrB,parC
N55_1_3	Klebsiella_pneumoniae	False	0	0	gyrA,gyrB,parE
N55_1_3	Pseudomonas_aeruginosa	False	0	0	gyrA
N55_1_3	Staphylococcus_aureus	False	0	12	gyrA,gyrB,parC,parE
N55_1_3	Streptococcus_mitis	False	0	1	gyrA,gyrB,parC
N55_1_3	Streptococcus_oralis	False	0	1	gyrA,gyrB,parC
N55_1_3	Streptococcus_pneumoniae	False	0	1	gyrA,gyrB,parC
N55_1_4	Enterococcus_faecalis	True	4	628	gyrA,gyrB,parC,parE
N55_1_4	Enterococcus_faecium	True	1	2433	gyrA,gyrB,parC,parE
N55_1_4	Escherichia_coli	False	0	7	gyrA,gyrB
N55_1_4	Klebsiella_oxytoca	False	0	3	gyrA,gyrB
N55_1_4	Klebsiella_pneumoniae	False	0	1	gyrA,gyrB,parE
N55_1_4	Pseudomonas_aeruginosa	False	0	1	gyrA,parE
N55_1_4	Staphylococcus_aureus	True	328	1758	gyrA,gyrB,parC,parE
N55_1_4	Streptococcus_mitis	False	0	599	gyrA,gyrB,parC,parE
N55_1_4	Streptococcus_oralis	False	0	871	gyrA,gyrB,parC,parE
N55_1_4	Streptococcus_pneumoniae	False	0	628	gyrA,gyrB,parC
N55_2_2	Enterococcus_faecalis	False	0	247	gyrA,gyrB,parC,parE
N55_2_2	Enterococcus_faecium	True	1	228	gyrA,gyrB,parC,parE
N55_2_2	Escherichia_coli	False	0	267	gyrA,gyrB,parC,parE
N55_2_2	Klebsiella_oxytoca	False	0	87	gyrA,gyrB,parC,parE
N55_2_2	Klebsiella_pneumoniae	True	4	153	gyrA,gyrB,parE
N55_2_2	Pseudomonas_aeruginosa	False	0	665	gyrA,gyrB,parC,parE
N55_2_2	Staphylococcus_aureus	True	34	1787	gyrA,gyrB,parC,parE
N55_2_2	Streptococcus_mitis	False	0	177	gyrA,gyrB,parC,parE
N55_2_2	Streptococcus_oralis	False	0	488	gyrA,gyrB,parC,parE
N55_2_2	Streptococcus_pneumoniae	False	0	309	gyrA,gyrB,parC,parE
N55_2_3	Enterococcus_faecalis	True	1	54	gyrA,gyrB,parC,parE
N55_2_3	Enterococcus_faecium	True	1	74	gyrA,gyrB,parC,parE
N55_2_3	Escherichia_coli	True	2	210	gyrA,gyrB,parC,parE
N55_2_3	Klebsiella_oxytoca	True	3	186	gyrA,gyrB,parC,parE
N55_2_3	Klebsiella_pneumoniae	False	0	111	gyrA,gyrB,parE
N55_2_3	Pseudomonas_aeruginosa	False	0	21	gyrA,gyrB,parC,parE
N55_2_3	Staphylococcus_aureus	True	9	133	gyrA,gyrB,parC,parE
N55_2_3	Streptococcus_mitis	False	0	18	gyrA,gyrB,parC,parE
N55_2_3	Streptococcus_oralis	False	0	30	gyrA,gyrB,parC,parE
N55_2_3	Streptococcus_pneumoniae	False	0	23	gyrA,gyrB,parC,parE
N55_2_4	Enterococcus_faecalis	True	1	702	gyrA,gyrB,parC,parE
N55_2_4	Enterococcus_faecium	True	1	674	gyrA,gyrB,parC,parE
N55_2_4	Escherichia_coli	True	3	1607	gyrA,gyrB,parC,parE
N55_2_4	Klebsiella_oxytoca	True	5	1055	gyrA,gyrB,parC,parE
N55_2_4	Klebsiella_pneumoniae	True	2	673	gyrA,gyrB,parE
N55_2_4	Pseudomonas_aeruginosa	False	0	321	gyrA,gyrB,parC,parE
N55_2_4	Staphylococcus_aureus	True	5	1116	gyrA,gyrB,parC,parE
N55_2_4	Streptococcus_mitis	False	0	132	gyrA,gyrB,parC,parE
N55_2_4	Streptococcus_oralis	False	0	252	gyrA,gyrB,parC,parE
N55_2_4	Streptococcus_pneumoniae	False	0	242	gyrA,gyrB,parC,parE
N56_1_2	Enterococcus_faecalis	False	0	14	gyrA,gyrB,parC,parE
N56_1_2	Enterococcus_faecium	False	0	6	gyrA,gyrB,parC,parE
N56_1_2	Escherichia_coli	False	0	5	gyrA,gyrB,parC,parE
N56_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parE
N56_1_2	Klebsiella_pneumoniae	False	0	5	gyrA,gyrB,parE
N56_1_2	Pseudomonas_aeruginosa	False	0	30	gyrA,gyrB,parC,parE
N56_1_2	Staphylococcus_aureus	True	406	1755	gyrA,gyrB,parC,parE
N56_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
N56_1_2	Streptococcus_oralis	False	0	38	gyrA,gyrB,parC,parE
N56_1_2	Streptococcus_pneumoniae	False	0	36	gyrA,gyrB,parC,parE
N56_1_3	Enterococcus_faecalis	False	0	1	gyrA,gyrB,parE
N56_1_3	Enterococcus_faecium	False	0	4	gyrA,gyrB,parC,parE
N56_1_3	Escherichia_coli	False	0	4	gyrA,gyrB,parC,parE
N56_1_3	Klebsiella_oxytoca	False	0	6	gyrA,gyrB,parC
N56_1_3	Klebsiella_pneumoniae	True	4	4	gyrA,gyrB
N56_1_3	Pseudomonas_aeruginosa	False	0	4	gyrA,gyrB,parC,parE
N56_1_3	Staphylococcus_aureus	True	42	186	gyrA,gyrB,parC,parE
N56_1_3	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
N56_1_3	Streptococcus_oralis	False	0	6	gyrA,gyrB,parC,parE
N56_1_3	Streptococcus_pneumoniae	False	0	6	gyrB,parC
N56_1_4	Enterococcus_faecalis	False	0	0	gyrA,gyrB,parC,parE
N56_1_4	Enterococcus_faecium	False	0	0	gyrA,gyrB,parC
N56_1_4	Escherichia_coli	True	5	791	gyrA,gyrB,parC,parE
N56_1_4	Klebsiella_oxytoca	False	0	997	gyrA,gyrB,parC,parE
N56_1_4	Klebsiella_pneumoniae	True	271	497	gyrA,gyrB,parE
N56_1_4	Pseudomonas_aeruginosa	False	0	88	gyrA,gyrB,parC,parE
N56_1_4	Staphylococcus_aureus	False	0	14	gyrA,gyrB
N56_1_4	Streptococcus_mitis	False	0	0	gyrA,parC,parE
N56_1_4	Streptococcus_oralis	False	0	1	gyrA,parC,parE
N56_1_4	Streptococcus_pneumoniae	False	0	0	parC,parE
N57_1_2	Enterococcus_faecalis	False	0	0	gyrA,gyrB,parE
N57_1_2	Enterococcus_faecium	False	0	5	gyrA,gyrB
N57_1_2	Escherichia_coli	False	0	4	gyrA,gyrB,parC,parE
N57_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC,parE
N57_1_2	Klebsiella_pneumoniae	True	1	2	gyrA,gyrB,parE
N57_1_2	Pseudomonas_aeruginosa	False	0	13	gyrA,gyrB,parC,parE
N57_1_2	Staphylococcus_aureus	True	5	37	gyrA,gyrB,parC,parE
N57_1_2	Streptococcus_mitis	False	0	6	gyrA,gyrB,parC,parE
N57_1_2	Streptococcus_oralis	False	0	6	gyrA,gyrB,parC,parE
N57_1_2	Streptococcus_pneumoniae	False	0	6	gyrA,gyrB,parC,parE
N57_1_3	Enterococcus_faecalis	True	1	61	gyrA,gyrB,parC,parE
N57_1_3	Enterococcus_faecium	True	1	284	gyrA,gyrB,parC,parE
N57_1_3	Escherichia_coli	False	0	81	gyrA,gyrB,parC,parE
N57_1_3	Klebsiella_oxytoca	False	0	51	gyrA,gyrB,parC,parE
N57_1_3	Klebsiella_pneumoniae	True	1	58	gyrA,gyrB,parE
N57_1_3	Pseudomonas_aeruginosa	False	0	34	gyrA,gyrB,parC,parE
N57_1_3	Staphylococcus_aureus	True	2	49	gyrA,gyrB,parC,parE
N57_1_3	Streptococcus_mitis	False	0	1	gyrA,gyrB,parC,parE
N57_1_3	Streptococcus_oralis	False	0	41	gyrA,gyrB,parC,parE
N57_1_3	Streptococcus_pneumoniae	False	0	37	gyrA,gyrB,parC,parE
N57_1_4	Enterococcus_faecalis	False	0	146	gyrA,gyrB,parC,parE
N57_1_4	Enterococcus_faecium	True	1	108	gyrA,gyrB,parC,parE
N57_1_4	Escherichia_coli	True	5	63	gyrA,gyrB,parE
N57_1_4	Klebsiella_oxytoca	False	0	26	gyrA,gyrB,parC,parE
N57_1_4	Klebsiella_pneumoniae	False	0	8	gyrA,gyrB,parE
N57_1_4	Pseudomonas_aeruginosa	False	0	78	gyrA,gyrB,parC,parE
N57_1_4	Staphylococcus_aureus	True	814	5656	gyrA,gyrB,parC,parE
N57_1_4	Streptococcus_mitis	False	0	12	gyrA,gyrB,parC,parE
N57_1_4	Streptococcus_oralis	False	0	89	gyrA,gyrB,parC,parE
N57_1_4	Streptococcus_pneumoniae	False	0	114	gyrA,gyrB,parC,parE
N57_2_2	Enterococcus_faecalis	True	1	60	gyrA,gyrB,parC,parE
N57_2_2	Enterococcus_faecium	False	0	30	gyrA,gyrB,parC,parE
N57_2_2	Escherichia_coli	False	0	72	gyrA,gyrB
N57_2_2	Klebsiella_oxytoca	False	0	11	gyrA,gyrB
N57_2_2	Klebsiella_pneumoniae	False	0	72	gyrA,gyrB
N57_2_2	Pseudomonas_aeruginosa	False	0	313	gyrA,gyrB,parE
N57_2_2	Staphylococcus_aureus	True	150	833	gyrA,gyrB,parC,parE
N57_2_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
N57_2_2	Streptococcus_oralis	False	0	165	gyrA,gyrB,parC,parE
N57_2_2	Streptococcus_pneumoniae	False	0	123	gyrA,gyrB,parC,parE
N57_2_3	Enterococcus_faecalis	False	0	4	gyrA,gyrB,parE
N57_2_3	Enterococcus_faecium	False	0	4	gyrA,gyrB,parC,parE
N57_2_3	Escherichia_coli	False	0	12	gyrA,gyrB
N57_2_3	Klebsiella_oxytoca	False	0	2	gyrA,gyrB
N57_2_3	Klebsiella_pneumoniae	False	0	12	gyrB
N57_2_3	Pseudomonas_aeruginosa	False	0	38	gyrA,gyrB,parC,parE
N57_2_3	Staphylococcus_aureus	True	43	126	gyrA,gyrB,parC,parE
N57_2_3	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
N57_2_3	Streptococcus_oralis	False	0	10	gyrA,gyrB,parC
N57_2_3	Streptococcus_pneumoniae	False	0	7	gyrA,gyrB,parC
N57_2_4	Enterococcus_faecalis	True	1	29	gyrA,gyrB,parE
N57_2_4	Enterococcus_faecium	True	1	134	gyrA,gyrB,parC,parE
N57_2_4	Escherichia_coli	True	10	639	gyrA,gyrB,parC,parE
N57_2_4	Klebsiella_oxytoca	False	0	513	gyrA,gyrB,parC,parE
N57_2_4	Klebsiella_pneumoniae	True	1	311	gyrA,gyrB,parE
N57_2_4	Pseudomonas_aeruginosa	False	0	22	gyrA,gyrB,parC,parE
N57_2_4	Staphylococcus_aureus	True	1	39	gyrA,gyrB,parC,parE
N57_2_4	Streptococcus_mitis	False	0	1	gyrA,gyrB,parC,parE
N57_2_4	Streptococcus_oralis	False	0	12	gyrA,gyrB,parC,parE
N57_2_4	Streptococcus_pneumoniae	False	0	8	gyrA,gyrB,parC,parE
N58_1_2	Enterococcus_faecalis	False	0	35	gyrA,gyrB,parE
N58_1_2	Enterococcus_faecium	False	0	8	gyrA,gyrB,parC
N58_1_2	Escherichia_coli	False	0	33	gyrA,gyrB,parC
N58_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
N58_1_2	Klebsiella_pneumoniae	False	0	33	gyrB
N58_1_2	Pseudomonas_aeruginosa	False	0	272	gyrA,gyrB,parE
N58_1_2	Staphylococcus_aureus	True	45	458	gyrA,gyrB,parC,parE
N58_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
N58_1_2	Streptococcus_oralis	False	0	62	gyrA,gyrB,parC
N58_1_2	Streptococcus_pneumoniae	False	0	29	gyrA,gyrB,parC
N58_1_3	Enterococcus_faecalis	False	0	0	gyrA,gyrB,parE
N58_1_3	Enterococcus_faecium	False	0	0	parC
N58_1_3	Escherichia_coli	False	0	0	gyrB,parC,parE
N58_1_3	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
N58_1_3	Klebsiella_pneumoniae	False	0	0	gyrB
N58_1_3	Pseudomonas_aeruginosa	False	0	0	gyrB,parC
N58_1_3	Staphylococcus_aureus	True	17	175	gyrA,gyrB,parC,parE
N58_1_3	Streptococcus_mitis	False	0	1	gyrA,parC
N58_1_3	Streptococcus_oralis	False	0	1	gyrA,parC
N58_1_3	Streptococcus_pneumoniae	False	0	1	gyrA,parC
N58_1_4	Enterococcus_faecalis	True	1	29	gyrA,gyrB,parC,parE
N58_1_4	Enterococcus_faecium	True	1	51	gyrA,gyrB,parC,parE
N58_1_4	Escherichia_coli	True	5	322	gyrA,gyrB,parC,parE
N58_1_4	Klebsiella_oxytoca	True	2	509	gyrA,gyrB,parC,parE
N58_1_4	Klebsiella_pneumoniae	True	1	170	gyrA,gyrB,parE
N58_1_4	Pseudomonas_aeruginosa	True	1	45	gyrA,gyrB,parC,parE
N58_1_4	Staphylococcus_aureus	True	2	43	gyrA,gyrB,parC,parE
N58_1_4	Streptococcus_mitis	False	0	11	gyrA,gyrB,parC
N58_1_4	Streptococcus_oralis	False	0	19	gyrA,gyrB,parC,parE
N58_1_4	Streptococcus_pneumoniae	False	0	11	gyrA,gyrB,parC
N58_2_2	Enterococcus_faecalis	False	0	125	gyrA,gyrB,parC,parE
N58_2_2	Enterococcus_faecium	False	0	6	gyrA,gyrB,parC,parE
N58_2_2	Escherichia_coli	False	0	282	gyrA,gyrB,parC,parE
N58_2_2	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parE
N58_2_2	Klebsiella_pneumoniae	False	0	279	gyrA,gyrB,parE
N58_2_2	Pseudomonas_aeruginosa	False	0	785	gyrA,gyrB,parC,parE
N58_2_2	Staphylococcus_aureus	True	39	744	gyrA,gyrB,parC,parE
N58_2_2	Streptococcus_mitis	False	0	12	gyrA,gyrB,parC,parE
N58_2_2	Streptococcus_oralis	False	0	346	gyrA,gyrB,parC,parE
N58_2_2	Streptococcus_pneumoniae	False	0	226	gyrA,gyrB,parC,parE
N58_2_3	Enterococcus_faecalis	False	0	8	gyrA,gyrB,parE
N58_2_3	Enterococcus_faecium	False	0	7	gyrA,gyrB,parC,parE
N58_2_3	Escherichia_coli	False	0	95	gyrA,gyrB,parC,parE
N58_2_3	Klebsiella_oxytoca	False	0	88	gyrA,gyrB,parC,parE
N58_2_3	Klebsiella_pneumoniae	False	0	40	gyrA,gyrB,parE
N58_2_3	Pseudomonas_aeruginosa	False	0	3	gyrA,gyrB,parC
N58_2_3	Staphylococcus_aureus	False	0	11	gyrA,gyrB,parC,parE
N58_2_3	Streptococcus_mitis	False	0	0	gyrA,gyrB
N58_2_3	Streptococcus_oralis	False	0	0	gyrA,gyrB,parE
N58_2_3	Streptococcus_pneumoniae	False	0	9	gyrA,gyrB,parC,parE
N58_2_4	Enterococcus_faecalis	False	0	14	gyrA,gyrB,parC,parE
N58_2_4	Enterococcus_faecium	False	0	2	gyrA,gyrB,parC,parE
N58_2_4	Escherichia_coli	True	3	188	gyrA,gyrB,parC,parE
N58_2_4	Klebsiella_oxytoca	True	3	230	gyrA,gyrB,parC,parE
N58_2_4	Klebsiella_pneumoniae	False	0	85	gyrA,gyrB,parE
N58_2_4	Pseudomonas_aeruginosa	False	0	43	gyrA,gyrB,parE
N58_2_4	Staphylococcus_aureus	False	0	81	gyrA,gyrB,parE
N58_2_4	Streptococcus_mitis	False	0	12	gyrA,gyrB,parE
N58_2_4	Streptococcus_oralis	False	0	12	gyrA,gyrB,parE
N58_2_4	Streptococcus_pneumoniae	False	0	14	gyrA,gyrB,parC,parE
N59_1_2	Enterococcus_faecalis	False	0	28	gyrA,gyrB,parC,parE
N59_1_2	Enterococcus_faecium	False	0	9	gyrA,gyrB,parC,parE
