sample_name	ESBL	Carbapenemase	Methicillin (mecA)	Aminoglycoside	Fluoroquinolone	Macrolide (MLS)	Tetracycline	Sulfonamide	Trimethoprim	Colistin (mcr)	Vancomycin (VRE)
N01_1_2	0.0	0.0	93.01463	52.834500000000006	0.0	1208.32561	2.266657	0.68489	6.75106	0.0	0.0
N01_1_3	3.881658	0.0	153.1886	66.584085	0.0	1279.7224	5.4923	0.0	11.4034	0.0	0.0
N01_1_4	0.0	0.0	937.1896	131.89855	33.28591	1315.30521	72.03044	6.47111	109.78999999999999	0.0	0.0
N01_2_3	53.55751	0.0	456.9963	33.644033	28.184910000000002	785.97177	78.93005	18.65207	57.58983	0.0	0.0
N01_2_4	178.62932	0.0	0.0	115.87748	91.71300000000001	262.34259199999997	193.413646	32.18088	11.2855	0.0	0.0
N01_2_2	0.0	0.0	956.9069	825.82984	0.0	3187.671067	217.84115	0.0	50.3259	0.0	0.0
N02_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N02_1_4	0.0	0.0	360.4681	12.0576	0.0	181.508236	22.0766	1.98502	20.31962	0.0	0.0
N02_2_2	0.541828	0.0	195.6987	203.97375	0.0	521.5836400000001	402.87398	0.0	4.85183	0.0	0.0
N02_1_2	0.0	0.0	400.78409999999997	136.69097	0.0	431.04917	305.19184	0.0	11.4028	0.0	0.0
N02_2_4	103.05016	0.0	21.20838	28.789555999999997	77.36196	212.71	182.40146000000001	33.7078	4.66772	0.0	0.0
N02_2_3	25.584839000000002	0.0	7.597398	8.048387	13.77245	42.496862	39.600143	5.62	1.318272	0.0	0.0
N03_1_4	0.0	0.0	172.5705	110.092778	0.0	1265.661369	891.27387	0.0	6.50417	0.0	3.3897
N03_2_2	0.0	0.0	102.93997999999999	530.12747	0.0	477.42871	719.07819	121.37088	5.49514	0.0	0.0
N03_2_4	22.845848	0.0	0.0	20.429109	7.96773	569.503633	1331.894589	2.45451	0.0	0.0	5.06007
N03_2_3	0.0	0.0	0.0	52.380222	0.0	133.149894	96.86656	0.0	1.49794	0.0	0.0
N04_1_2	2.104415	0.0	145.345	8.09031	0.0	103.81781699999999	3.13324	1.84721	9.75045	0.0	0.0
N04_1_3	53.64605	0.0	155.3461	60.89555	0.0	149.26998	124.62182	0.0	11.323	0.0	0.0
N04_2_2	0.0	0.0	0.0	115.13409	0.0	114.46132	205.60921	1.52108	1.34557	0.0	0.0
N04_2_3	0.0	0.0	0.0	77.94427	0.0	112.190002	252.16307	5.08282	2.046932	0.0	0.0
N04_2_4	0.0	0.0	0.0	0.0	0.0	37.80051	2177.9783899999998	2.40898	1.0251	0.0	0.0
N04_1_4	0.0	0.0	20.20956	12.1958	0.0	109.837756	1826.79776	1.82812	2.22881	0.0	0.0
N05_1_2	0.0	0.0	0.0	1.90497	0.0	542.25538	487.26806	0.0	0.512875	0.0	0.0
N05_1_4	0.0	0.0	62.11461	22.7538	0.0	269.315891	527.46351	0.0	4.584104	0.0	6.41774
N05_2_2	0.349011	0.0	0.0	422.95522	0.0	369.67312	857.264997	0.0	0.0	0.0	0.0
N05_2_3	221.97799	0.0	11.412507	9.993137	29.11629	146.94320299999998	40.10681	7.76817	0.0	0.0	0.0
N05_1_3	0.0	0.0	0.0	0.0	0.0	39.92626	0.444723	0.0	1.0871	0.0	0.0
N05_2_4	176.11418	0.0	0.0	36.404561	30.795450000000002	295.429593	455.45173	5.41848	0.544571	0.0	5.09174
N06_1_2	0.0	0.0	575.2135	387.2191	0.0	1694.64494	12.565	0.0	30.9742	0.0	0.0
N06_1_3	67.55622	0.0	21.939799999999998	109.333145	22.732039999999998	143.64452	58.23185	284.91257	64.26520000000001	0.0	0.0
N06_1_4	135.52188	0.0	69.74755	193.95080000000002	39.5314	255.68535	175.68762	422.92585	89.04574	0.0	0.934864
N07_1_3	0.0	0.0	143.8361	582.01867	0.0	746.82705	408.38521000000003	0.0	3.40457	0.0	0.0
N07_1_4	0.0	0.0	86.19592	15.982935	0.0	210.670538	2448.933796	0.0	3.76252	0.0	0.0
N07_2_2	0.0	0.0	0.0	14.37511	0.0	291.256177	44.890026	0.0	1.34766	0.0	0.0
N07_2_3	0.0	0.0	93.71988	214.7406	2.93241	263.50665	792.51376	11.28978	3.69484	0.0	0.0
N07_2_4	0.0	0.0	0.0	23.5465	8.81096	284.077467	521.41674	33.167699999999996	0.0	0.0	0.0
N07_1_2	0.0	0.0	16.756500000000003	1054.97406	0.0	1118.77741	2398.97587	0.0	0.0	0.0	0.0
N08_1_2	0.0	0.0	1087.6542	125.1987	0.0	925.497114	20.936489	0.0	53.6017	0.0	0.0
N08_1_3	0.0	0.0	55.37719	105.36182	0.0	319.40381	1055.48503	0.0	16.059089999999998	0.0	9.24434
N08_1_4	0.0	0.0	220.5749	292.08623	0.0	755.2591	2739.2974	0.0	32.67062	0.0	23.5657
N08_2_3	43.697009	0.0	0.0	159.57378	11.17066	72.8368	19.611842	66.74594499999999	32.32419	0.0	0.0
N08_2_4	419.51358	0.0	0.0	669.35059	125.12719999999999	375.41609	644.97168	702.4228	268.581682	0.0	2.2605
N08_2_2	1.738815	0.0	57.48166	981.321261	2.4444150000000002	2407.93241	159.567699	12.121297	8.190066	0.0	0.0
N09_1_2	0.0	0.0	279.1399	91.73434	0.0	1180.8182	111.45933	10.375	16.03403	0.0	0.0
N09_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N09_2_2	0.0	0.0	0.0	78.805234	0.0	223.247344	148.557198	0.0	0.0	0.0	0.0
N09_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N09_2_4	496.5679	0.0	0.0	809.68528	134.7011	371.616226	163.387269	920.135947	381.400969	0.0	0.0
N09_1_3	10.096969	0.0	0.0	20.51967	0.0	303.2673	2.638236	0.0	0.0	0.0	0.0
N10_1_2	0.0	0.0	0.0	70.036685	0.0	131.84753	170.30299	0.0	1.8508	0.0	0.0
N10_1_4	0.0	0.0	469.5462	16.8446	0.0	111.8336	70.77303	12.0272	39.5733	0.0	0.0
N10_2_2	0.0	0.0	43.55807	374.89315	0.0	146.649159	709.532402	0.0	4.66128	0.0	0.0
N10_2_3	0.0	0.0	87.18834	133.932177	0.0	129.582714	120.20897400000001	3.87448	9.82369	0.0	0.0
N10_1_3	19.448673	0.0	51.02413	15.7649	0.0	118.705533	72.94394	22.400260000000003	19.448620000000002	0.0	0.0
N10_2_4	0.0	0.0	0.0	11.1908	0.0	25.854612000000003	30.71682	0.0	3.89749	0.0	0.0
N11_1_2	17.066024	0.0	191.97480000000002	27.582622	0.0	92.58367	27.86438	0.0	9.06118	0.0	0.0
N11_1_3	0.0	0.0	20.702759999999998	18.87963	0.0	20.20833	1.60678	0.0	0.0	0.0	0.0
N11_1_4	0.0	0.0	537.3349	112.00692	0.0	917.7969	64.98467	0.0	41.141	0.0	0.0
N11_2_3	13.056812	0.0	0.0	10.88066	46.0614	183.46868999999998	73.15952	7.87553	6.68384	0.0	0.0
N11_2_4	0.0	0.0	0.0	25.597360000000002	76.08420000000001	318.34580500000004	273.82106600000003	19.7849	12.9291	0.0	2.16106
N11_2_2	6.996069	0.0	106.22811	873.927234	0.0	452.149442	1750.4703	0.0	6.45631	0.0	0.0
N12_1_2	0.0	0.0	77.81928	2.608758	0.0	2785.81457	339.16468	0.0	9.00022	0.0	0.0
N12_1_3	0.0	0.0	0.0	2.8792349999999995	0.0	865.60773	370.220264	1.1789	0.408081	0.0	0.0
N12_1_4	0.0	0.0	0.0	2.62374	0.0	1088.2318070000001	422.29791	1.361373	0.346531	0.0	0.0
N13_1_2	0.0	0.0	0.0	9.162659999999999	0.0	105.37038	0.339357	0.0	0.0	0.0	0.0
N13_1_3	16.38791	0.0	0.0	0.0	0.0	0.0	9.69524	0.0	0.0	0.0	0.0
N13_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N13_2_3	0.0	0.0	0.0	0.909078	3.72429	11.14354	6.568827000000001	0.997053	0.0	0.0	0.0
N13_2_4	0.0	0.0	0.0	23.6589	129.64249999999998	383.096	205.5251	24.603	0.0	0.0	0.0
N13_2_2	10.297607	0.0	35.1139	354.0383	11.06297	1162.6786	758.660001	2.92229	0.417471	0.0	0.0
N14_1_2	5.623544	0.0	0.0	868.686358	0.0	3942.0826700000002	5.663854	231.59304	0.0	0.0	0.0
N14_1_4	77.57319	0.0	0.0	3.2999	0.0	3.24914	51.732356	0.0	197.8423	0.0	0.0
N14_2_2	2.170717	0.0	0.0	261.55565	0.0	147.73458	0.0	97.21048	0.519085	0.0	0.0
N14_2_3	16.041446	0.0	0.0	9.2153	4.90629	33.021481	116.663074	14.526899	0.0	0.0	0.0
N14_2_4	8.111925	0.0	0.0	10.187806	6.03604	25.9326	454.29945599999996	1.62877	1.88427	0.0	0.0
N14_1_3	5.9999080000000005	0.0	0.0	0.0	0.0	16.701819999999998	0.0	0.0	6.244804	0.0	0.0
N15_1_3	0.0	0.0	0.0	18.654272	0.0	79.69403	427.208662	0.0	0.489063	0.0	0.0
N15_1_4	100.081433	0.0	0.0	13.779710000000001	20.28602	230.73753	1704.82267	7.24691	16.609683	0.0	2.56551
N15_2_2	7.5259220000000004	0.0	0.0	12.395635	0.0	563.147895	0.316215	0.0	0.0	0.0	0.0
N15_1_2	0.0	0.0	32.26316	196.23896000000002	0.0	2335.48833	247.276339	2.78071	0.56996	0.0	0.0
N15_2_4	3654.4682000000003	0.0	0.0	14.7068	0.0	248.72924999999998	569.33894	31.435899999999997	1.65452	0.0	0.0
N15_2_3	3873.87146	0.0	0.0	16.444377	0.0	216.946	292.82884	28.5534	0.0	0.0	0.0
N16_1_2	0.0	0.0	0.0	162.96977	0.0	1014.04498	264.10746	4.02514	0.0	0.0	0.0
N16_1_3	3.026045	0.0	0.0	110.24895	0.0	186.538844	1208.501811	4.169222	0.773323	0.0	0.0
N16_2_2	0.0	0.0	0.0	634.513	0.0	793.471892	243.22414	0.0	1.04284	0.0	0.0
N16_2_3	3016.4374549999998	0.0	0.0	55.968142	15.39254	229.39475	453.614252	23.128869	0.0	0.0	0.0
N16_2_4	2468.379931	0.0	0.0	18.544890000000002	14.39472	301.42922	725.420064	29.0512	4.26234	0.0	1.6825
N16_1_4	76.419874	0.0	47.11034	5.78123	18.607509999999998	132.242343	608.105206	4.409867	16.617644	0.0	0.0
N17_1_2	18.401164	0.0	82.10165	54.991	0.0	3629.811597	6.293048	0.0	1.56662	0.0	0.0
N17_1_3	7.898815	0.0	26.9892	11.64241	43.512100000000004	488.15866	735.021007	10.1136	0.0	0.0	0.0
N17_2_2	0.0	0.0	0.0	268.45559	0.0	925.67201	399.95481	0.0	0.0	0.0	0.0
N17_2_3	92.39796	0.0	50.93832	138.78957	22.65638	167.99626	1712.40618	46.39152	25.276500000000002	0.0	0.0
N17_2_4	0.0	0.0	0.0	13.0687	14.2052	142.0516	60.229859999999995	0.0	0.0	0.0	0.0
N17_1_4	0.0	0.0	0.0	24.48825	121.2613	398.650055	244.37681500000002	25.2828	0.794604	0.0	1.51697
N18_1_3	0.0	0.0	0.0	1.577795	0.0	51.88161	5.011823	0.0	0.0	0.0	0.0
N18_1_4	0.0	0.0	183.53619999999998	421.33776	0.0	895.45835	3134.26786	10.2253	102.86956	0.0	1.57905
N18_2_2	0.0	0.0	33.37571	930.8633	0.0	2509.489097	1830.58701	0.0	0.0	0.0	0.0
N18_1_2	0.0	0.0	0.0	144.65929	0.0	771.71762	294.11231	0.0	0.362555	0.0	0.0
N18_2_4	0.0	0.0	0.0	6.94398	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N18_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N19_1_2	0.0	0.0	102.32651	919.075116	0.0	6894.88785	2099.185332	0.0	1.98773	0.0	0.0
N19_1_3	0.0	0.0	21.22514	30.7063	31.279139999999998	226.057927	119.301951	6.98912	0.458303	0.0	0.0
N19_1_4	0.0	0.0	0.0	35.3386	79.0532	232.60159299999998	398.75822	20.48102	5.238642	0.0	0.0
N19_2_3	7.655379999999999	0.0	415.6765	333.606915	0.0	709.7687099999999	1413.245983	8.22167	4.25765	0.0	0.0
N19_2_4	39.958220000000004	0.0	0.0	11.9356	24.64958	74.9866	2036.57141	13.10318	0.0	0.0	0.0
N19_2_2	2.609675	0.0	11.85534	820.40716	0.0	1406.2716	1506.76646	0.0	0.55176	0.0	0.0
N20_1_2	0.0	0.0	0.0	47.149499999999996	0.0	25.801883	128.93562	0.0	0.0	0.0	0.0
N20_1_4	0.0	0.0	1243.0261	565.2072000000001	0.0	7242.683285	50.2351	0.0	92.787	0.0	0.0
N20_2_2	0.0	0.0	14.525559999999999	621.315351	0.0	434.1148	1013.75663	0.0	0.0	0.0	0.0
N20_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N20_1_3	9.908201	0.0	192.6851	91.19156600000001	0.0	1554.061855	30.298705	0.0	2.31301	0.0	0.0
N20_2_4	249.06229	0.0	0.0	19.358	89.7783	187.1778	241.89834	10.9746	0.0	0.0	0.0
N21_1_3	260.971136	0.0	264.1964	965.768577	11.88819	591.5218199999999	139.3068	1080.1182000000001	124.13039	0.0	0.0
N21_1_4	599.00275	0.0	0.0	584.55859	29.3371	273.14937	483.06657	541.16343	592.5187	0.0	0.0
N21_2_2	38.443715	0.0	39.40757	172.501299	3.2495439999999998	955.7239	142.566849	77.989	34.06516	0.0	0.0
N21_1_2	40.657673	0.0	132.39588	150.62596	11.801870000000001	1456.67961	340.49013	4.3800799999999995	10.0985	0.0	0.0
N21_2_4	795.85398	0.0	0.0	920.275	19.76841	235.011	162.25283	861.6649	754.5486	0.0	0.0
N21_2_3	955.30863	0.0	0.0	1293.2834	0.0	247.83999999999997	142.85411	1177.2991	660.3034	0.0	0.0
N22_1_2	0.0	0.0	0.0	102.42957700000001	3.12859	82.742384	257.994278	1.1700430000000002	0.0	0.0	0.0
N22_1_3	37.401474	0.0	56.99338	18.894474	9.36197	180.90016	17.902461	3.3635	4.60349	0.0	0.0
N22_2_2	2.281656	0.0	141.14066	307.84809	2.69118	19199.095848	327.095882	0.0	4.88509	0.0	0.0
N22_2_3	55.937509999999996	0.0	0.0	97.407308	16.24496	190.57415	275.103965	28.5612	0.374164	0.0	0.0
N22_2_4	42.26073	0.0	0.0	13.9231	17.36294	276.49670000000003	193.94079	27.0272	0.0	0.0	0.0
N22_1_4	486.1746	0.0	0.0	20.6712	133.01170000000002	350.28499999999997	157.68704	44.6459	0.0	0.0	0.0
N23_2_2	14.828301	0.0	74.54722	631.032981	6.03092	554.715352	1090.230912	34.87594	22.68512	0.0	0.0
N23_2_3	58.298095	0.0	105.38257999999999	528.52857	23.63609	437.985657	717.116841	140.31563	69.27194	0.0	0.0
N23_2_4	353.02614	0.0	0.0	524.81662	91.8678	204.926	110.12226	541.8016	248.935909	0.0	0.0
N23_1_4	0.0	0.0	640.2306	147.43893	0.0	2273.57594	604.1954	11.4516	29.0024	0.0	11.5138
N24_1_2	0.0	0.0	0.0	19.723045	0.0	10.568877	35.243521	0.603342	0.0	0.0	0.0
N24_1_3	0.0	0.0	0.0	27.817512999999998	2.284757	20.068224	38.087233	0.0	0.0	0.0	0.0
N24_1_4	120.44554000000001	0.0	32.92397	38.301010000000005	49.579	528.2174600000001	662.61607	26.1406	1.32358	0.0	8.74113
N24_2_4	0.0	0.0	0.0	17.5655	64.4068	235.43426	121.44756	15.299	0.0	0.0	0.0
N24_2_3	8.605062	0.0	55.76998	363.75079999999997	82.29429999999999	464.50156400000003	883.485587	15.8303	4.848737	0.0	0.0
N25_1_2	5.16033	0.0	173.023	62.280921	0.0	1375.04002	38.97912	0.0	11.4991	0.0	0.0
N25_1_3	0.0	0.0	0.0	16.552597	0.0	83.400649	43.91879	0.0	0.0	0.0	0.0
N25_2_2	12.161950000000001	0.0	0.0	693.0828280000001	7.78365	326.76500400000003	1536.381986	3.72261	0.69799	0.0	0.0
N25_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N25_2_4	0.0	0.0	0.0	18.25375	62.6692	250.34626	229.45723	22.9985	0.0	0.0	0.0
N25_1_4	209.84557	0.0	0.0	25.380470000000003	59.119600000000005	391.467734	206.055484	39.525800000000004	0.778334	0.0	1.82739
N26_1_4	0.0	0.0	95.44723	31.9385	0.0	0.0	451.00442	0.0	8.19171	0.0	0.0
N27_1_3	21.754325	0.0	0.0	47.92718	4.6441799999999995	108.564676	132.48122	0.940116	0.0	0.0	0.0
N27_1_4	0.0	0.0	0.0	11.4198	52.700199999999995	132.6387	67.7574	5.41382	0.0	0.0	0.0
N27_2_3	82.6271	0.0	5.78799	294.382677	30.90221	333.882333	1990.6598999999999	51.73899	25.029476	0.0	0.0
N27_1_2	22.495285	0.0	142.96995	257.76842	0.0	8528.740786	479.73802	0.0	2.06408	0.0	0.0
N27_2_4	165.00747	0.0	0.0	118.66015	47.5317	832.81858	1657.43254	63.93943	65.71539	0.0	0.0
N28_1_2	0.0	0.0	62.34625	538.48802	0.0	5931.98047	704.266066	0.0	1.29888	0.0	0.0
N28_1_3	0.0	0.0	0.0	0.0	0.0	40.83064	0.0	0.0	0.0	0.0	0.0
N28_1_4	305.59455	0.0	0.0	14.1662	82.0369	178.3105	102.68713	0.0	0.0	0.0	0.0
N28_2_3	154.55217	0.0	423.76529999999997	652.112446	46.4322	988.307306	1138.577188	41.70922	9.361403	0.0	0.0
N28_2_4	396.51767	0.0	0.0	22.4635	98.5616	236.371	111.05532	27.511400000000002	0.0	0.0	0.0
N29_1_2	0.0	0.0	16.1449	12.56493	0.0	2396.81011	0.0	0.0	0.0	0.0	0.0
N29_1_4	0.0	0.0	214.5636	82.26357	0.0	1807.43967	2120.52045	0.0	25.23811	0.0	0.0
N29_2_2	0.0	0.0	66.85984	719.230451	0.0	779.125667	25.71016	0.0	2.81939	0.0	0.0
N29_2_3	0.0	0.0	25.821460000000002	151.392563	1.212949	143.48772400000001	36.2651071	0.524241	1.202668	2.2717099999999997	0.0
N29_2_4	0.0	0.0	0.0	169.06699	2.55958	412.36141	1287.266287	2.08808	1.01036	14.0777	30.58023
N29_1_3	0.0	0.0	63.40941	49.643425	0.0	2153.021655	350.18741	0.0	1.31488	0.0	0.0
N30_1_3	0.0	0.0	421.2193	119.86800000000001	0.0	504.02384	7.06292	0.0	9.55176	0.0	0.0
N30_1_4	0.0	0.0	0.0	102.63997	0.0	255.28892	730.74581	0.0	0.0	0.0	0.0
N30_2_2	0.0	0.0	36.54077	402.84202	0.0	440.309433	1525.283486	0.0	1.26787	0.0	0.0
N30_1_2	0.0	0.0	89.5057	41.789100000000005	0.0	108.47388000000001	1.48188	0.0	0.0	0.0	0.0
N30_2_4	0.0	0.0	385.4809	111.01021	0.0	679.26944	892.598713	2.4669	12.3724	0.0	0.0
N31_1_2	0.0	0.0	272.663	733.30758	0.0	1497.372024	1066.474879	1.42379	13.1873	0.0	0.0
N31_1_3	0.0	0.0	65.22176	54.422701	0.0	84.98804200000001	74.161387	0.757592	1.96974	0.0	0.0
N31_1_4	0.0	0.0	0.0	17.8354	40.8075	512.37723	1123.6319	5.42197	0.0	0.0	0.0
N31_2_4	253.88771	0.0	0.0	22.212788	79.14920000000001	227.767424	113.27323	25.4987	0.0	0.0	0.0
N31_2_2	0.0	0.0	12.324907999999999	1247.12432	0.0	552.121776	2716.881275	0.0	0.44898	0.0	0.0
N32_1_2	0.0	0.0	208.4239	147.8764	0.0	661.3686	0.0	0.0	104.018	0.0	0.0
N32_1_3	0.0	0.0	187.3826	107.34319	0.0	288.091322	10.717305	1.04905	11.142595	0.0	0.0
N32_1_4	0.0	0.0	0.0	2.44289	0.0	256.5038	955.705104	0.0	0.0	0.0	0.0
N32_2_4	317.89779	0.0	0.0	20.0052	91.91290000000001	287.741815	149.33521	33.6014	0.0	0.0	0.0
N32_2_3	46.164579	0.0	64.29156	844.543704	14.53657	447.27041	1142.307717	220.07837	1.788487	0.0	0.0
N33_1_3	21.583384	0.0	351.2093	183.5825	7.32845	396.66446	14.409531	2.2882100000000003	15.399	0.0	0.0
N33_2_3	95.19151	0.0	0.0	18.1965	33.673190000000005	171.08561	41.44386	12.62744	0.0	0.0	0.0
N33_2_4	485.712	0.0	0.0	22.3765	139.58960000000002	379.347	172.50351	43.4513	0.0	0.0	0.0
N33_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N34_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N34_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N34_2_2	0.0	0.0	76.47647	71.957418	0.0	334.339399	13.625127999999998	0.0	3.74156	0.0	0.0
N34_2_3	0.0	0.0	89.05146	167.06044	0.0	201.63931	714.930041	0.0	2.4475599999999997	0.0	0.0
N34_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N35_1_3	0.0	0.0	0.0	2.2754339999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N35_1_4	0.0	0.0	1015.4099	48.67336	0.0	877.91592	135.459696	17.8299	45.65182	0.0	0.0
N35_2_2	0.0	0.0	13.013446	40.043317	0.0	60.602255	66.5359198	0.405925	0.608888	0.0	0.0
N35_1_2	0.0	0.0	457.1435	397.59968	0.0	556.6579	5.97273	95.10408000000001	25.453	0.0	0.0
N35_2_3	3.721255	0.0	28.59888	37.212514	0.0	100.058323	98.981635	0.358903	0.793364	0.0	0.0
N36_1_2	0.0	0.0	219.8474	102.29266	0.0	124.79894	147.01559	0.0	15.1652	0.0	0.0
N36_1_3	0.0	0.0	0.0	0.0	0.0	41.59035	0.0	0.0	0.0	0.0	0.0
N36_2_2	0.0	0.0	109.06909999999999	79.973357	0.0	267.273989	57.992020000000004	0.0	4.09574	0.0	0.0
N36_2_3	0.0	0.0	13.15656	23.4863558	36.6165	15.45495	72.083669	0.250979	0.47553900000000004	0.0	0.0
N36_1_4	0.0	0.0	431.232	24.93995	45.2546	74.26485	73.78372	0.0	15.0972	0.0	0.0
N37_1_2	0.0	0.0	17.20292	9.231128	0.0	7.197744	24.111848000000002	0.439027	0.612328	0.0	0.0
N37_1_3	0.0	0.0	10.384924	2.5075790000000002	0.0	33.10513	3.166133	0.303949	0.43059400000000003	0.0	0.0
N38_1_2	2.672702	0.0	137.01654	63.435584	0.0	356.61498	1.390892	0.0	5.6454	0.0	0.0
N38_1_4	0.0	0.0	1283.0374	280.83714000000003	0.0	8029.114	134.19977	0.0	36.237	0.0	0.0
N38_2_2	2.142559	0.0	9.49189	260.434153	0.0	272.164759	94.655597	0.0	0.490753	0.0	0.0
N38_2_3	67.80308	0.0	0.0	45.08056	37.9114	167.44201999999999	58.08223	11.665040000000001	0.0	0.0	0.0
N38_1_3	0.0	0.0	20.43388	6.49903	0.0	38.701446000000004	0.292749	0.0	0.995347	0.0	0.0
N38_2_4	128.18644	0.0	0.0	55.83291	52.5987	227.55299200000002	82.375207	16.93057	0.258134	0.0	0.0
N39_1_3	7.18622	0.0	84.30981	66.536714	0.0	177.92286000000001	25.50463	16.842709000000003	3.17605	0.0	0.0
N39_1_4	1072.49476	0.0	0.0	1102.5058	0.0	424.8076	677.5622	1177.8626	422.5182	0.0	0.0
N39_2_4	1184.63561	0.0	0.0	1157.4776299999999	21.35513	507.634	710.74283	1198.5086	456.0721	0.0	0.0
N39_1_2	0.0	0.0	45.68998	229.662178	0.0	199.319014	405.583504	0.0	1.22395	0.0	0.0
N39_2_3	597.79645	0.0	173.6721	741.746662	32.92986	761.52085	457.99477	564.6514	210.50447	0.0	0.0
N39_2_2	20.84515	0.0	32.92256	576.079346	0.0	328.816821	1427.551542	34.641596	12.055821	0.0	0.0
N40_1_2	0.0	0.0	107.69271	41.239695	0.0	149.78619	180.36237	4.3134	4.091060000000001	0.0	0.0
N40_1_3	0.0	0.0	21.895519999999998	5.017845	0.0	12.264459	10.166464	0.952519	0.603884	0.0	0.0
N40_1_4	0.0	0.0	1564.451	260.307128	0.0	1091.924272	937.521846	69.4431	31.963294	0.0	0.0
N40_2_2	0.0	0.0	682.1114	625.842456	0.0	3545.234868	162.28612	9.246294	29.7237	0.0	0.0
N40_2_3	189.94804	0.0	121.67971	492.73344	68.2252	595.81076	405.20222	22.86617	6.373228	0.0	0.0
N41_1_2	0.0	0.0	113.70648	34.44833	0.0	142.13307	47.495219999999996	3.71608	2.5225999999999997	0.0	0.0
N41_1_4	886.16404	0.0	0.0	302.6778	0.0	406.245	689.4068	1065.5652	265.7102	0.0	0.0
N41_2_2	0.0	0.0	100.21156	470.42251	0.0	1276.774966	976.40547	0.993943	4.26291	0.0	0.0
N41_1_3	746.78128	0.0	0.0	312.96659999999997	0.0	335.09000000000003	635.9384699999999	1144.0177	292.5217	0.0	0.0
N41_2_3	633.5009	0.0	0.0	231.445443	41.9572	335.32085800000004	584.21153	792.1567	181.74878	0.0	0.0
N42_1_4	0.0	0.0	1022.7839	278.7492	0.0	2108.2968	374.0618	26.9956	36.5553	0.0	0.0
N42_2_2	0.0	0.0	600.1324	333.21774	0.0	340.101111	274.66367	9.29303	34.536	0.0	0.0
N42_1_2	0.0	0.0	147.2408	31.462194	0.0	56.082347999999996	72.28587	5.62162	2.37777	0.0	0.0
N42_2_3	164.0333	0.0	151.4961	74.35788600000001	72.2162	466.91317000000004	577.692451	26.101100000000002	6.61293	0.0	0.0
N43_1_2	0.0	0.0	0.0	4.513522999999999	3.932745	29.503847999999998	383.334372	0.696941	0.0	0.0	0.0
N43_1_3	0.0	0.0	37.1234	18.55469	21.314970000000002	93.819072	45.390074	4.73975	0.710962	0.0	0.0
N43_2_2	0.0	0.0	222.8542	263.92429999999996	41.2879	1069.314433	230.173707	9.631053999999999	8.15708	0.0	0.0
N43_2_3	28.406027	0.0	153.4135	400.641569	17.28258	563.171352	711.3607049999999	173.71498	5.285909999999999	0.0	0.0
N44_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N44_2_2	0.0	0.0	186.1096	767.18091	4.39808	1153.970622	1353.586691	1.07824	7.51929	0.0	0.0
N44_2_3	4.4795750000000005	0.0	39.11221	23.814339999999998	0.0	108.642976	58.429278	1.168586	0.991527	0.0	0.0
N44_1_2	0.0	0.0	864.5418	698.060724	0.0	4010.338886	12.574562	0.0	49.2211	0.0	0.0
N45_1_3	0.0	0.0	16.693559999999998	19.517684	0.0	425.91567	581.01078	50.4991	4.351201	0.0	0.0
N45_1_4	24.221577999999997	0.0	287.3189	116.47439999999999	0.0	3476.23186	512.20327	52.2645	4.27263	0.0	0.0
