gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
ncrB	40	24.509506000000002	47.283021250000004	0.9451544929679044	0.017058718531494516	0.0376517549459297
espC	40	1.3927855734999999	4.777431249999999	1.708114588468057	0.017058718531494516	0.0376517549459297
copR	40	44.597658155	65.80062925	0.5600929945773219	0.017157761747512268	0.0376517549459297
iucC	40	6.309918128750001	16.846498257500002	1.402609357503149	0.017562701076178487	0.03818679041334221
lmrC_abcf	40	40.877322500000005	50.983109999999996	0.3180206404254951	0.017831046616265667	0.0384178004368633
merT	40	20.805265974999998	35.069419475	0.7504551225524105	0.018808094118776632	0.040157822577928486
yfeA	40	16.328207595	23.6239654275	0.5301700913327045	0.01905569412074879	0.040323209880513064
iroN	40	9.16316395675	13.247352549999999	0.5269766570069376	0.020529367233118944	0.04289582561500039
ncrA	40	19.202252458249998	32.336156344749995	0.7488336603614163	0.020633435105949553	0.04289582561500039
mreA	40	7.7379913625	13.791097267500001	0.8256046751143666	0.022894784183124583	0.0462172411600416
nirD	40	6.196816642499999	9.907521417500002	0.6683901401736543	0.022909099354356588	0.0462172411600416
ncrY	40	15.722673527499998	24.856666947500003	0.6574318800757489	0.022909099354356588	0.0462172411600416
sigA	40	0.8463703720000002	2.7397129675	1.5852682993037093	0.02312980249735946	0.0462172411600416
copA_Ehir	40	42.959487720000006	28.008075	-0.6153465026387905	0.023206125308206538	0.0462172411600416
iucB	40	4.9941615625	13.065086525000002	1.3698003823971265	0.023999149663337077	0.04739832058509073
iota-1	40	0.013360134999999999	0.11658400499999999	0.934013320577133	0.026231237263180107	0.051378539102261866
tbtA	40	11.4876479195	17.11207375	0.5708331716814464	0.026497293890829058	0.05147425124693841
abaF	40	0.70900554225	0.9487315175	0.3744238940402813	0.02682886777582616	0.05169464766561626
inhA1	40	0.61153951225	0.0001500815	-2.828780277580773	0.027707849358079864	0.05295774433762038
srpR	40	0.4218609750000001	0.29782923	-0.39151624034251975	0.03143608436149796	0.05960281594940013
hld	40	0.5531727	0.22614399999999998	-1.0019554054719066	0.032854219928643694	0.06167028067453935
cadC_Sa	40	1.1323356900000001	0.20294645249999999	-2.024260584924066	0.03304694365260125	0.06167028067453935
lambda-2	40	0.012919872499999999	0.098243305	0.8119727396590812	0.03665792867221451	0.06683793153276281
gamma-1	40	0.0129751425	0.096757435	0.8004127760719024	0.03665792867221451	0.06683793153276281
aggC	40	2.62414052025	4.4500276025000005	0.7400741730810455	0.0366621565369585	0.06683793153276281
ehxA	40	0.003749819	0.37870371149999993	2.206024172084696	0.038151710173415135	0.06902255962671287
vac_auto	40	0.155568085	6.892282905749999	4.773983966222444	0.03861963931866126	0.06933980695850545
seh	40	0.0077874	0.0	-0.10818854154175278	0.043114446783075355	0.07682799915480344
yfeB	40	30.759442890000003	39.423717999999994	0.3570066508084288	0.043626361240967526	0.07716005682171122
agg3C	40	1.484438214	2.4651279375	0.6950593808564147	0.045484489171984846	0.0798505476574845
f17a	40	0.07907383999999999	0.741444005	2.232312672080198	0.049421966979675956	0.08510095036998935
pic_auto	40	1.5723318072499999	10.9451487	2.7234798157523787	0.04951016737334315	0.08510095036998935
lpfA-O113	40	3.6798792575	9.132089715000001	1.2883170932981658	0.04955245211417102	0.08510095036998935
lpfA1	40	1.24866753	6.0541941999999995	2.1900352269644694	0.0534743671544843	0.09117571953678258
nreB	40	0.0032619955	0.1684500425	1.3783442502693424	0.06188375105213765	0.10476034999540444
nheC	40	0.20947108	0.0	-1.6298045962246386	0.06788915486182899	0.11251559232345085
cpb2	40	0.0	0.067099365	0.7407062509748541	0.06788915486182899	0.11251559232345085
plcA	40	0.22750929250000002	0.00041544750000000006	-1.7055546165236393	0.06788915486182899	0.11251559232345085
espP	40	1.06829055925	3.4290461032499997	1.594879153769983	0.06837655952437323	0.11253642088386427
alpha-1	40	0.004682931749999999	0.0878043925	0.843204571964108	0.07118923429208965	0.1163575760498293
mexE	40	3.3211637575	3.7839725400000006	0.1830458389912502	0.07182989545928836	0.11660058372500919
adeC	40	0.1348687345	0.19462499000000003	0.32702512855255006	0.07345086128284452	0.11842077635397381
mtrA_Ngon	40	0.0029925984999999997	0.00024361225	-0.03903035492459697	0.07473549830588248	0.11967779120604154
capD	40	0.0255824035	0.0214252675	-0.048565664559731186	0.07864666027410346	0.12509569452994979
sepA	40	0.11987435925	0.457520939	1.3423466163766402	0.08135857180414459	0.12854654345054844
sat_auto	40	10.310949402499999	25.060561766750002	1.2730624961432109	0.08428387967828298	0.13228661909770242
mtrR	40	1.2218551075	2.0612928575	0.7093305247834532	0.09185084396186832	0.14321480275633414
cytK1	40	0.19977580825000002	0.0	-1.5838839632524955	0.10880943004054568	0.1667274319425779
seb	40	0.45373875250000006	0.1042253	-1.4390438876775906	0.1095109374886408	0.1667274319425779
espX1	40	2.6770364192500002	11.2446725	2.030396959120611	0.1095109374886408	0.1667274319425779
cnrC	40	0.09929844674999999	0.005883330000000001	-0.9124549934501163	0.10974463874701328	0.1667274319425779
plcR	40	0.404623355	0.0019174475	-2.3078059275537397	0.11585149752593009	0.17488410773022567
pmrA	40	2.18755736	0.9873427225	-1.0730011801085118	0.12823605597613794	0.19235408396420692
cesD	40	0.00265234	0.00043752	-0.03146820343322056	0.13801073756865956	0.20414442283872178
tccP2	40	0.004499006500000001	0.08922724900000001	0.8566306275443596	0.1386406338132186	0.20414442283872178
copB_Ehir	40	27.74877609	15.57585825	-0.8290694923307743	0.13868038851069286	0.20414442283872178
mepA	40	17.964105275	3.7524282825	-2.2292857944351567	0.1554643746373847	0.22743862215469243
epeA	40	1.7398812877499998	5.5481349175000005	1.6181618666421271	0.16178664110148655	0.23523579104940068
bont_DC	40	0.00037266999999999997	0.0	-0.005366498143976692	0.17971249487899976	0.25970647125806673
tsh	40	0.09563761575	2.8406487599999997	3.9098787818697276	0.18081236677854295	0.2597123086455435
sek	40	0.5845835174999999	0.1947934775	-1.2155219532480552	0.1823383541807685	0.2603264454267598
mchF	40	21.266748602499998	22.820708250000003	0.10128423557996584	0.18761708125202858	0.2646740967662546
ranA	40	10.6047149975	8.608347825	-0.29777544861875155	0.18761708125202858	0.2646740967662546
cvaB	40	21.6593248525	23.18443825	0.09773228336315473	0.19219595044887683	0.2695292322862947
sec2	40	0.45194807499999995	0.1279418875	-1.2758664862892597	0.1960509634811064	0.27331810791189537
terC	40	24.99414887	21.05610555	-0.24627693609914825	0.198610209945546	0.27526678220523043
splB	40	17.9149288325	4.252756055	-2.0491918790590122	0.20290275767291222	0.2795811253981407
selX	40	8.321692992500001	2.079069165	-1.9503982947174465	0.21239270063434001	0.2909657228343271
selV	40	6.176120615	1.4603341275000001	-2.0080180797833447	0.21460188629190957	0.2923025692596699
cnf1	40	0.0030368535	1.49815372	3.9551738341114238	0.22491588401596185	0.3046003686387598
splA	40	12.475993499999998	2.7055932749999996	-2.16429459435743	0.23554996872208356	0.3151881249504055
ranB	40	0.0026756224999999996	0.1624851125	1.3541419049495131	0.23672357063785732	0.3151881249504055
hblD	40	0.18831180674999998	0.0038480675	-1.4731555488725192	0.23672357063785732	0.3151881249504055
aut	40	5.472195374250001	2.2543702199999998	-1.2429046439810976	0.24110881087790803	0.31923345350873855
eat(A)	40	10.7615693225	5.982260175	-0.8365531289075628	0.24792719178185507	0.3264374691794425
terB	40	13.159195825000001	5.63077208	-1.2101918534158644	0.2598350470503199	0.3402260008338443
splE	40	8.2798638675	1.9395125700000002	-2.038702408426855	0.26545303243391527	0.3456723554221864
mdsA	40	0.47913681100000005	0.0235309975	-2.22903109894179	0.27438136433460003	0.35534635708907214
arsN2	40	0.016399447500000004	0.0094706775	-0.08853972494759733	0.28053090025207417	0.36133599652033466
hmrM	40	4.12760190375	4.404234475	0.09144240079608426	0.2825841121848498	0.3620131599341049
merB	40	0.0045936	1.8251642499999998	4.202115056017176	0.28504940740261275	0.36320811588397434
emrD3	40	0.558316302	0.7255685075	0.3266070142255947	0.28909532129487003	0.3663935355448353
chrR_I	40	6.449711862499998	2.7939640574999998	-1.1783844364639937	0.31349855414230476	0.3936684033050518
scn	40	0.6774227825	0.1292026	-1.7620759770548715	0.3139380937749148	0.3936684033050518
aadA1	40	0.0	0.0012325424999999998	0.017673137427436838	0.31731050786291415	0.3937308395995322
cnrT	40	0.00042147	0.0	-0.0060677488814883974	0.31731050786291415	0.3937308395995322
senB	40	35.881361430000005	42.05542775	0.22846862327790862	0.3342768550264176	0.4126229929232342
tir	40	0.14889721425000002	0.24868072300000002	0.48635652292249765	0.3535079142236187	0.43410039207770795
rpeA	40	0.33830032674999994	1.26023108375	1.633860105995104	0.36941641539116676	0.4512973734417862
golT	40	23.837301755000002	21.665801500000004	-0.137197392262379	0.3826448613508546	0.4650606776418079
inlK	40	0.101306165	0.07187133525	-0.22806240367136468	0.39053287003351767	0.4722259703976719
eatA	40	0.13953999875	0.44239555975	1.179078788620059	0.40041798467382594	0.47976241486745186
eilA	40	6.92777992825	7.978751944999999	0.20106341912840367	0.40081416938293446	0.47976241486745186
cesC	40	34.52989205	34.8495225	0.013254854523336286	0.4125340336249792	0.4913093767292466
terW	40	6.293842499999999	1.6613840750000002	-1.85997367915449	0.42652824883677154	0.5054359748715742
pfoA	40	0.3678547685	0.909788485	1.1099204680466361	0.43276758066778476	0.5102781921306716
terZ	40	8.201871579999999	5.716209875	-0.5133572862317963	0.46619403462565867	0.5469702287439658
bimA_Bm	40	293.69406250000003	498.1790424999999	0.7621486561763847	0.49291002014433616	0.5754663781980673
dpsA	40	1.7120334375	0.9273098399999998	-0.8187382089003828	0.5067455281526702	0.5887190694714844
golS	40	0.9557159199999999	0.40366098499999997	-1.0676967904473593	0.5321298884166212	0.6151940661206792
terE	40	20.51876127	11.124385595000001	-0.8773211850547742	0.5386680307064231	0.619729724647681
alo	40	0.8004767100000001	0.41814397750000004	-0.7973359250272165	0.5829195472688132	0.6674006410758876
capA	40	0.001033515	0.00053506	-0.007135239433508736	0.5929800980174267	0.6724224077996657
norM-Burk	40	0.000478869	0.00021254799999999998	-0.0038289650575219227	0.5929800980174267	0.6724224077996657
sslE	40	2.56020606775	9.485769520499998	1.8493562466724796	0.6001863328603723	0.6773531470852773
gyrA	40	0.031559052	0.02989163375	-0.018402006852693085	0.6163913111006432	0.6923447428002485
virF_Yersin	40	0.025063442499999998	0.1064826025	0.72336009576603	0.6495629244115453	0.7261623258751709
terD	40	26.37166529	15.011042924999998	-0.808845720309118	0.6583305240881341	0.7325086113093323
merA	40	1.47910311175	1.6533853749999998	0.15103774070371823	0.6752568088832049	0.7478311388099046
tccC	40	0.00066532325	0.00432537	0.05152324161889302	0.6858304344516057	0.756008432395491
tccP	40	0.00589239475	0.1782682625	1.3938773955740942	0.6948866023724733	0.7624450220475749
merR_Bc2	40	0.108030985	0.034080444999999994	-0.6336995830465673	0.7088842633568615	0.7742192185049593
gamma-5	40	0.0022466305	0.000487818	-0.025032684398862963	0.7150006546880893	0.7773172255095283
clpL	40	35.647075075	37.14679625	0.05929113737891575	0.7245544941888511	0.7841069183687567
nheB	40	0.40557454900000006	0.008135275	-2.2250866150373256	0.7332713908212207	0.7878153711872313
cadR	40	0.570137215	0.0424845	-2.2336515410920588	0.7353166906373405	0.7878153711872313
cnrA	40	1.0481096125	0.04870463475	-2.9487388674101513	0.7379536388336091	0.7878153711872313
