sample_name	species	Location	BodySite	genes_with_resistance	total_resistance_score	total_mutations	n_genes_with_resistance
N18_1_4	Veillonella_parvula	ZCH	Stool	gyrA	0.1408	1	1
N18_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0562	6	1
N18_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0562	6	1
N18_2_2	Rothia_mucilaginosa	UCMC	Axilla	gyrA	1.0	1	1
N18_2_2	Rothia_mucilaginosa	ZCH	Axilla	gyrA	1.0	1	1
N18_2_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.05	1	1
N18_2_2	Staphylococcus_epidermidis	ZCH	Axilla	gyrA	0.05	1	1
N19_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0149000000000001	4	1
N19_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0149000000000001	4	1
N19_1_3	Enterobacter_cloacae	UCMC	Groin	parC,parE	0.0526	2	2
N19_1_3	Enterobacter_cloacae	ZCH	Groin	parC,parE	0.0526	2	2
N19_1_3	Enterobacter_hormaechei	UCMC	Groin	parC	0.0357	1	1
N19_1_3	Enterobacter_hormaechei	ZCH	Groin	parC	0.0357	1	1
N19_1_3	Escherichia_coli	UCMC	Groin	parE	0.0172	1	1
N19_1_3	Escherichia_coli	ZCH	Groin	parE	0.0172	1	1
N19_1_3	Salmonella_enterica	UCMC	Groin	parC	0.0208	1	1
N19_1_3	Salmonella_enterica	ZCH	Groin	parC	0.0208	1	1
N19_1_3	Shigella_sonnei	UCMC	Groin	parE	0.0172	1	1
N19_1_3	Shigella_sonnei	ZCH	Groin	parE	0.0172	1	1
N19_1_4	Escherichia_coli	UCMC	Stool	gyrA,parC	0.041800000000000004	5	2
N19_1_4	Escherichia_coli	ZCH	Stool	gyrA,parC	0.041800000000000004	5	2
N19_1_4	Haemophilus_influenzae	UCMC	Stool	gyrA	0.0172	1	1
N19_1_4	Haemophilus_influenzae	ZCH	Stool	gyrA	0.0172	1	1
N19_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.009899999999999999	2	1
N19_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.009899999999999999	2	1
N19_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.009899999999999999	2	1
N19_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.009899999999999999	2	1
N19_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.009899999999999999	2	1
N19_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.009899999999999999	2	1
N19_1_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB	0.027299999999999998	6	2
N19_1_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB	0.027299999999999998	6	2
N19_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrA,gyrB	1.0768	12	2
N19_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrA,gyrB	1.0768	12	2
N19_2_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.0973	2	1
N19_2_2	Staphylococcus_epidermidis	ZCH	Axilla	gyrA	0.0973	2	1
N19_2_2	Veillonella_dispar	UCMC	Axilla	gyrA	0.1667	1	1
N19_2_2	Veillonella_dispar	ZCH	Axilla	gyrA	0.1667	1	1
N19_2_2	Veillonella_parvula	UCMC	Axilla	gyrA	0.1667	1	1
N19_2_2	Veillonella_parvula	ZCH	Axilla	gyrA	0.1667	1	1
N19_2_3	Bifidobacterium_bifidum	UCMC	Groin	gyrA	0.0909	1	1
N19_2_3	Enterococcus_faecalis	UCMC	Groin	gyrA	0.0208	1	1
N19_2_3	Granulicatella_adiacens	UCMC	Groin	gyrA	0.0625	1	1
N19_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.3921	7	1
N19_2_3	Rothia_mucilaginosa	UCMC	Groin	gyrA	0.8333	1	1
N19_2_3	Staphylococcus_aureus	UCMC	Groin	gyrA	0.0069	1	1
N19_2_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0091	1	1
N19_2_4	Coprococcus_eutactus	UCMC	Stool	gyrA	0.1429	1	1
N19_2_4	Coprococcus_eutactus	ZCH	Stool	gyrA	0.1429	1	1
N19_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.05	1	1
N19_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.05	1	1
N19_2_4	Escherichia_coli	UCMC	Stool	parE	0.05	1	1
N19_2_4	Escherichia_coli	ZCH	Stool	parE	0.05	1	1
N19_2_4	Salmonella_enterica	UCMC	Stool	gyrB	0.0588	1	1
N19_2_4	Salmonella_enterica	ZCH	Stool	gyrB	0.0588	1	1
N19_2_4	Shigella_sonnei	UCMC	Stool	parE	0.05	1	1
N19_2_4	Shigella_sonnei	ZCH	Stool	parE	0.05	1	1
N19_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.0541	1	1
N19_2_4	Veillonella_dispar	ZCH	Stool	gyrA	0.0541	1	1
N19_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.0571	1	1
N19_2_4	Veillonella_parvula	ZCH	Stool	gyrA	0.0571	1	1
N20_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	0.9688	1	1
N20_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	0.9444	1	1
N20_1_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	0.9444	1	1
N20_1_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0345	1	1
N20_1_3	Staphylococcus_epidermidis	ZCH	Groin	gyrA	0.0345	1	1
N20_1_4	Bacteroides_cellulosilyticus	UCMC	Stool	parE	0.1429	1	1
N20_1_4	Bacteroides_cellulosilyticus	ZCH	Stool	parE	0.1429	1	1
N20_1_4	Bacteroides_ovatus	UCMC	Stool	parE	0.1429	1	1
N20_1_4	Bacteroides_ovatus	ZCH	Stool	parE	0.1429	1	1
N20_1_4	Parabacteroides_distasonis	UCMC	Stool	parE	0.1429	1	1
N20_1_4	Parabacteroides_distasonis	ZCH	Stool	parE	0.1429	1	1
N20_1_4	Phocaeicola_vulgatus	UCMC	Stool	parE	0.1429	1	1
N20_1_4	Phocaeicola_vulgatus	ZCH	Stool	parE	0.1429	1	1
N20_1_4	Staphylococcus_aureus	UCMC	Stool	gyrA	0.0476	1	1
N20_1_4	Staphylococcus_aureus	ZCH	Stool	gyrA	0.0476	1	1
N20_1_4	Staphylococcus_epidermidis	UCMC	Stool	gyrA	0.0048	3	1
N20_1_4	Staphylococcus_epidermidis	ZCH	Stool	gyrA	0.0048	3	1
N20_1_4	Staphylococcus_saprophyticus	UCMC	Stool	gyrA	0.0476	1	1
N20_1_4	Staphylococcus_saprophyticus	ZCH	Stool	gyrA	0.0476	1	1
N20_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0697999999999999	8	1
N20_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0697999999999999	8	1
N20_2_2	Rothia_mucilaginosa	UCMC	Axilla	gyrA	1.1429	2	1
N20_2_2	Rothia_mucilaginosa	ZCH	Axilla	gyrA	1.1429	2	1
N20_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0909	1	1
N20_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0909	1	1
N20_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.30469999999999997	3	3
N20_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.30469999999999997	3	3
N20_2_4	Salmonella_enterica	UCMC	Stool	gyrB,parE	0.1227	2	2
N20_2_4	Salmonella_enterica	ZCH	Stool	gyrB,parE	0.1227	2	2
N20_2_4	Shigella_flexneri	UCMC	Stool	parE	0.2	1	1
N20_2_4	Shigella_flexneri	ZCH	Stool	parE	0.2	1	1
N20_2_4	Shigella_sonnei	UCMC	Stool	parE	0.2	1	1
N20_2_4	Shigella_sonnei	ZCH	Stool	parE	0.2	1	1
N21_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N21_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N21_1_3	Escherichia_coli	UCMC	Groin	gyrA	0.0167	2	1
N21_1_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0083	1	1
N21_1_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0083	1	1
N21_1_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0082	1	1
N21_1_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0204	1	1
N21_1_4	Citrobacter_freundii	UCMC	Stool	parE	0.0769	1	1
N21_1_4	Citrobacter_freundii	ZCH	Stool	parE	0.0769	1	1
N21_1_4	Enterobacter_cloacae	UCMC	Stool	parE	0.1538	1	1
N21_1_4	Enterobacter_cloacae	ZCH	Stool	parE	0.1538	1	1
N21_1_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.2009	4	3
N21_1_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.2009	4	3
N21_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0133	1	1
N21_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0133	1	1
N21_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0133	1	1
N21_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0133	1	1
N21_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0133	1	1
N21_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0133	1	1
N21_1_4	Salmonella_enterica	UCMC	Stool	gyrB	0.0172	1	1
N21_1_4	Salmonella_enterica	ZCH	Stool	gyrB	0.0172	1	1
N21_1_4	Shigella_flexneri	UCMC	Stool	parC,parE	0.22949999999999998	2	2
N21_1_4	Shigella_flexneri	ZCH	Stool	parC,parE	0.22949999999999998	2	2
N21_1_4	Shigella_sonnei	UCMC	Stool	parE	0.0714	1	1
N21_1_4	Shigella_sonnei	ZCH	Stool	parE	0.0714	1	1
N21_2_2	Escherichia_coli	UCMC	Axilla	gyrA	0.2587	2	1
N21_2_2	Escherichia_coli	ZCH	Axilla	gyrA	0.2587	2	1
N21_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	0.8182	1	1
N21_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	0.8182	1	1
N21_2_3	Enterobacter_cloacae	UCMC	Groin	parE	0.0476	1	1
N21_2_3	Escherichia_coli	UCMC	Groin	gyrA,parE	0.08760000000000001	2	2
N21_2_3	Shigella_sonnei	UCMC	Groin	parE	0.0488	1	1
N21_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0625	1	1
N21_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0625	1	1
N21_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.2031	8	3
N21_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.2031	8	3
N21_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0132	1	1
N21_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0132	1	1
N21_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0132	1	1
N21_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0132	1	1
N21_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0132	1	1
N21_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0132	1	1
N21_2_4	Salmonella_enterica	UCMC	Stool	gyrA,parE	0.1627	2	2
N21_2_4	Salmonella_enterica	ZCH	Stool	gyrA,parE	0.1627	2	2
N21_2_4	Shigella_flexneri	UCMC	Stool	parC,parE	0.1735	3	2
N21_2_4	Shigella_flexneri	ZCH	Stool	parC,parE	0.1735	3	2
N22_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.2	2	1
N22_1_2	Salmonella_enterica	UCMC	Axilla	gyrB	0.1429	1	1
N22_1_3	Escherichia_coli	UCMC	Groin	gyrA	0.0303	1	1
N22_1_3	Escherichia_coli	ZCH	Groin	gyrA	0.0303	1	1
N22_1_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0323	1	1
N22_1_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.0323	1	1
N22_1_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0323	1	1
N22_1_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.0323	1	1
N22_1_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0303	1	1
N22_1_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.0303	1	1
N22_1_3	Salmonella_enterica	UCMC	Groin	gyrA	0.037	1	1
N22_1_3	Salmonella_enterica	ZCH	Groin	gyrA	0.037	1	1
N22_1_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0127	2	1
N22_1_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0127	2	1
N22_1_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.0384	6	3
N22_1_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.0384	6	3
N22_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0142	2	1
N22_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0142	2	1
N22_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0142	2	1
N22_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0142	2	1
N22_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0142	2	1
N22_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0142	2	1
N22_1_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB	0.028999999999999998	5	2
N22_1_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB	0.028999999999999998	5	2
N22_1_4	Shigella_flexneri	UCMC	Stool	parC	0.011099999999999999	2	1
N22_1_4	Shigella_flexneri	ZCH	Stool	parC	0.011099999999999999	2	1
N22_1_4	Shigella_sonnei	UCMC	Stool	parE	0.012799999999999999	2	1
N22_1_4	Shigella_sonnei	ZCH	Stool	parE	0.012799999999999999	2	1
N22_2_2	Citrobacter_freundii	UCMC	Axilla	gyrA	0.1111	1	1
N22_2_2	Citrobacter_freundii	ZCH	Axilla	gyrA	0.1111	1	1
N22_2_2	Enterobacter_hormaechei	UCMC	Axilla	gyrA	0.1602	2	1
N22_2_2	Enterobacter_hormaechei	ZCH	Axilla	gyrA	0.1602	2	1
N22_2_2	Escherichia_coli	UCMC	Axilla	gyrA	0.1538	1	1
N22_2_2	Escherichia_coli	ZCH	Axilla	gyrA	0.1538	1	1
N22_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	0.9994	2	1
N22_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	0.9994	2	1
N22_2_2	Salmonella_enterica	UCMC	Axilla	gyrA	0.1818	1	1
N22_2_2	Salmonella_enterica	ZCH	Axilla	gyrA	0.1818	1	1
N22_2_2	Serratia_marcescens	UCMC	Axilla	gyrA	0.1111	1	1
N22_2_2	Serratia_marcescens	ZCH	Axilla	gyrA	0.1111	1	1
N22_2_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.0354	2	1
N22_2_2	Staphylococcus_epidermidis	ZCH	Axilla	gyrA	0.0354	2	1
N22_2_3	Escherichia_coli	UCMC	Groin	gyrA,parC,parE	0.093	7	3
N22_2_3	Escherichia_coli	ZCH	Groin	gyrA,parC,parE	0.093	7	3
N22_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.027000000000000003	2	1
N22_2_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.027000000000000003	2	1
N22_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.027000000000000003	2	1
N22_2_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.027000000000000003	2	1
N22_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.027000000000000003	2	1
N22_2_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.027000000000000003	2	1
N22_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0625	2	1
N22_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0625	2	1
N22_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB,parE	0.0611	3	3
N22_2_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB,parE	0.0611	3	3
N22_2_3	Shigella_flexneri	UCMC	Groin	parC,parE	0.0278	2	2
N22_2_3	Shigella_flexneri	ZCH	Groin	parC,parE	0.0278	2	2
N22_2_3	Shigella_sonnei	UCMC	Groin	parE	0.0095	1	1
N22_2_3	Shigella_sonnei	ZCH	Groin	parE	0.0095	1	1
N22_2_4	Escherichia_coli	UCMC	Stool	gyrA	0.09559999999999999	2	1
N22_2_4	Escherichia_coli	ZCH	Stool	gyrA	0.09559999999999999	2	1
N22_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.04	1	1
N22_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.04	1	1
N22_2_4	Salmonella_enterica	UCMC	Stool	gyrA	0.0588	1	1
N22_2_4	Salmonella_enterica	ZCH	Stool	gyrA	0.0588	1	1
N22_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.1667	1	1
N22_2_4	Veillonella_dispar	ZCH	Stool	gyrA	0.1667	1	1
N22_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.1667	1	1
N22_2_4	Veillonella_parvula	ZCH	Stool	gyrA	0.1667	1	1
N23_1_4	Burkholderia_cepacia	UCMC	Stool	gyrA	1.0	1	1
N23_1_4	Burkholderia_cepacia	ZCH	Stool	gyrA	1.0	1	1
N23_1_4	Clostridioides_difficile	UCMC	Stool	gyrA	1.0	1	1
N23_1_4	Clostridioides_difficile	ZCH	Stool	gyrA	1.0	1	1
N23_1_4	Staphylococcus_aureus	UCMC	Stool	gyrA	0.0169	2	1
N23_1_4	Staphylococcus_aureus	ZCH	Stool	gyrA	0.0169	2	1
N23_1_4	Staphylococcus_saprophyticus	UCMC	Stool	gyrA	0.0978	5	1
N23_1_4	Staphylococcus_saprophyticus	ZCH	Stool	gyrA	0.0978	5	1
N23_1_4	Veillonella_dispar	UCMC	Stool	gyrA	1.0233	2	1
N23_1_4	Veillonella_dispar	ZCH	Stool	gyrA	1.0233	2	1
N23_1_4	Veillonella_parvula	UCMC	Stool	gyrA	1.0233	2	1
N23_1_4	Veillonella_parvula	ZCH	Stool	gyrA	1.0233	2	1
N23_2_2	Escherichia_coli	UCMC	Axilla	gyrA	0.0312	1	1
N23_2_2	Escherichia_coli	ZCH	Axilla	gyrA	0.0312	1	1
N23_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0048	2	1
N23_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0048	2	1
N23_2_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.1333	1	1
N23_2_2	Staphylococcus_aureus	ZCH	Axilla	gyrA	0.1333	1	1
N23_2_3	Enterobacter_cloacae	UCMC	Groin	gyrA	0.0625	1	1
N23_2_3	Enterobacter_cloacae	ZCH	Groin	gyrA	0.0625	1	1
N23_2_3	Escherichia_coli	UCMC	Groin	gyrA,parC	0.0188	2	2
N23_2_3	Escherichia_coli	ZCH	Groin	gyrA,parC	0.0188	2	2
N23_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0134	3	1
N23_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0134	3	1
N23_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB	0.0166	2	2
N23_2_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB	0.0166	2	2
N23_2_3	Shigella_flexneri	UCMC	Groin	parC	0.0085	1	1
N23_2_3	Shigella_flexneri	ZCH	Groin	parC	0.0085	1	1
N23_2_4	Citrobacter_freundii	UCMC	Stool	parE	0.027	1	1
N23_2_4	Citrobacter_freundii	ZCH	Stool	parE	0.027	1	1
N23_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0291	1	1
N23_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0291	1	1
N23_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.1178	5	3
N23_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.1178	5	3
N23_2_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB,parC,parE	0.1345	7	4
N23_2_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB,parC,parE	0.1345	7	4
N23_2_4	Shigella_flexneri	UCMC	Stool	parC	0.0537	2	1
N23_2_4	Shigella_flexneri	ZCH	Stool	parC	0.0537	2	1
N23_2_4	Shigella_sonnei	UCMC	Stool	parE	0.02	1	1
N23_2_4	Shigella_sonnei	ZCH	Stool	parE	0.02	1	1
N24_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N24_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N24_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N24_1_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0	1	1
N24_1_4	Aggregatibacter_actinomycetemcomitans	UCMC	Stool	gyrA	1.0	1	1
N24_1_4	Aggregatibacter_actinomycetemcomitans	ZCH	Stool	gyrA	1.0	1	1
N24_1_4	Burkholderia_cepacia	UCMC	Stool	gyrA	0.3333	1	1
N24_1_4	Burkholderia_cepacia	ZCH	Stool	gyrA	0.3333	1	1
N24_1_4	Clostridioides_difficile	UCMC	Stool	gyrA	1.0	1	1
N24_1_4	Clostridioides_difficile	ZCH	Stool	gyrA	1.0	1	1
N24_1_4	Escherichia_coli	UCMC	Stool	gyrA	0.011800000000000001	2	1
N24_1_4	Escherichia_coli	ZCH	Stool	gyrA	0.011800000000000001	2	1
N24_1_4	Legionella_pneumophila	UCMC	Stool	gyrA	0.7692	1	1
N24_1_4	Legionella_pneumophila	ZCH	Stool	gyrA	0.7692	1	1
N24_1_4	Pseudomonas_aeruginosa	UCMC	Stool	gyrA	0.02	1	1
N24_1_4	Pseudomonas_aeruginosa	ZCH	Stool	gyrA	0.02	1	1
N24_1_4	Salmonella_enterica	UCMC	Stool	gyrA	0.044199999999999996	4	1
N24_1_4	Salmonella_enterica	ZCH	Stool	gyrA	0.044199999999999996	4	1
N24_1_4	Veillonella_dispar	UCMC	Stool	gyrA	1.0	1	1
N24_1_4	Veillonella_dispar	ZCH	Stool	gyrA	1.0	1	1
N24_1_4	Veillonella_parvula	UCMC	Stool	gyrA	1.0	1	1
N24_1_4	Veillonella_parvula	ZCH	Stool	gyrA	1.0	1	1
N24_2_3	Citrobacter_freundii	UCMC	Groin	gyrA	0.3333	1	1
N24_2_3	Citrobacter_freundii	ZCH	Groin	gyrA	0.3333	1	1
N24_2_3	Enterococcus_faecalis	UCMC	Groin	gyrA	0.0476	1	1
N24_2_3	Enterococcus_faecalis	ZCH	Groin	gyrA	0.0476	1	1
N24_2_3	Escherichia_coli	UCMC	Groin	gyrA	0.0196	2	1
N24_2_3	Escherichia_coli	ZCH	Groin	gyrA	0.0196	2	1
N24_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0051	1	1
N24_2_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.0051	1	1
N24_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0051	1	1
N24_2_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.0051	1	1
N24_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.005	1	1
N24_2_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.005	1	1
N24_2_3	Legionella_pneumophila	UCMC	Groin	gyrA	0.2	1	1
N24_2_3	Legionella_pneumophila	ZCH	Groin	gyrA	0.2	1	1
N24_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0024	2	1
N24_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0024	2	1
N24_2_3	Pseudomonas_aeruginosa	UCMC	Groin	gyrA	0.0471	1	1
N24_2_3	Pseudomonas_aeruginosa	ZCH	Groin	gyrA	0.0471	1	1
N24_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB	0.0206	4	2
N24_2_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB	0.0206	4	2
N24_2_4	Burkholderia_cepacia	UCMC	Stool	gyrA	0.1111	1	1
N24_2_4	Burkholderia_cepacia	ZCH	Stool	gyrA	0.1111	1	1
N24_2_4	Citrobacter_freundii	UCMC	Stool	gyrA	0.225	2	1
N24_2_4	Citrobacter_freundii	ZCH	Stool	gyrA	0.225	2	1
N24_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0213	1	1
N24_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0213	1	1
N24_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.1255	3	3
N24_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.1255	3	3
N24_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0625	1	1
N24_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0625	1	1
N24_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0625	1	1
N24_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0625	1	1
N24_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0625	1	1
N24_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0625	1	1
N24_2_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB,parE	0.2072	3	3
N24_2_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB,parE	0.2072	3	3
N24_2_4	Shigella_flexneri	UCMC	Stool	parC	0.0217	1	1
N24_2_4	Shigella_flexneri	ZCH	Stool	parC	0.0217	1	1
N24_2_4	Shigella_sonnei	UCMC	Stool	parE	0.0222	1	1
N24_2_4	Shigella_sonnei	ZCH	Stool	parE	0.0222	1	1
N25_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N25_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N25_1_2	Streptococcus_agalactiae	UCMC	Axilla	gyrA	0.0667	1	1
N25_1_2	Streptococcus_agalactiae	ZCH	Axilla	gyrA	0.0667	1	1
N25_1_2	Streptococcus_pneumoniae	UCMC	Axilla	gyrA	0.0625	1	1
N25_1_2	Streptococcus_pneumoniae	ZCH	Axilla	gyrA	0.0625	1	1
N25_1_2	Streptococcus_pyogenes	UCMC	Axilla	gyrA	0.0625	1	1
N25_1_2	Streptococcus_pyogenes	ZCH	Axilla	gyrA	0.0625	1	1
N25_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N25_1_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0	1	1
N25_1_4	Burkholderia_cepacia	UCMC	Stool	gyrA	0.125	1	1
N25_1_4	Burkholderia_cepacia	ZCH	Stool	gyrA	0.125	1	1
N25_1_4	Clostridioides_difficile	UCMC	Stool	gyrA	1.0	1	1
N25_1_4	Clostridioides_difficile	ZCH	Stool	gyrA	1.0	1	1
N25_1_4	Escherichia_coli	UCMC	Stool	gyrA,parC	0.0144	2	2
N25_1_4	Escherichia_coli	ZCH	Stool	gyrA,parC	0.0144	2	2
N25_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0106	1	1
N25_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0106	1	1
