gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
LHR_yfdX2	95	1.1193416526315787	3.097646357894736	1.3909079759134473	0.12159170861709065	
lukE	95	0.8985457210526315	0.2756869	-1.4102976759265307	0.12392922503869737	
icaC	95	1.2995668947368422	0.2836200842105263	-1.8672302857592238	0.12515345696288432	
lukD	95	0.7959459578947369	0.27045145263157894	-1.2741272228441896	0.12515345696288432	
hlgC	95	1.5719493894736842	0.3400934210526316	-1.9256494669791124	0.13372989286451814	
blaCTX-M	95	6.303773912627284	7.871512891760965	0.3159311814472753	0.14458247203258678	
LHR_psiE	95	0.9467257789473685	2.196772936842105	1.1337247015529317	0.15286069407970188	
hlgB	95	1.486967	0.3365503052631579	-1.862052313041772	0.15695518862262656	
sei	95	0.20698911578947368	0.06057210526315789	-0.9349662178801865	0.16142946236708333	
hlgA	95	1.3235409368421054	0.30606564210526316	-1.809699112641651	0.1625717591562893	
iroB	95	1.920543189473684	3.380710642105263	0.7846386954304914	0.1625717591562893	
LHR_hsp20B	95	0.7136565789473684	1.8526082947368423	1.2629106567626887	0.1648154704539846	
tet(38)	95	2.4275590771929823	0.5540357684210526	-1.9503033707187594	0.16718404068982073	
bleO	95	1.1964094315789473	0.24102926315789475	-1.9265539766832203	0.17110154647640796	
msr(D)	95	1.2331911473684212	1.551476494736842	0.30887279323206157	0.17123878524909952	
sasG	95	2.744055894736842	0.6844892631578948	-1.858124211653896	0.1730709208049953	
iroC	95	5.722132842105263	10.197204989473684	0.8226331316513454	0.17729327255318428	
selX	95	0.7747073789473684	0.19434247894736845	-1.5713047000074958	0.17881002646274535	
tetAB_B	95	0.0	0.029781894736842104	0.3760891337588347	0.17971249487899976	
ant(2'')-Ia	95	0.0	0.07117181274238227	0.775445149374293	0.17971249487899976	
blaOXA-2_fam	95	0.0	0.09764053124906284	0.9828788388041452	0.17971249487899976	
fos_A_A2	95	0.852632	1.5044418947368423	0.7520806265978669	0.18408369354964227	
erm(X)	95	0.40111116052631585	0.7986214210526316	0.8425827835867044	0.18418074965866182	
iroN	95	4.624133996491228	7.023204959064326	0.5924766159045194	0.19298546891685997	
splB	95	0.5230490631578948	0.1861804947368421	-1.1224204300771583	0.1960509634811064	
seo	95	0.19244831578947366	0.062331515789473685	-0.8492385620680519	0.20757844233562428	
selV	95	0.26684508421052633	0.09246591578947369	-0.9305679745155625	0.20757844233562428	
aph(3')-Ia	95	0.016392704385964914	0.15755589210526316	1.1458849134922549	0.20757844233562428	
yybT	95	12.690264978947368	5.586323442105262	-1.1694780852059705	0.20818857507846045	
sel26	95	0.5342813157894737	0.11882148421052631	-1.535368453931374	0.20942675696103719	
LHR_kefB	95	2.494473305263158	5.747845168421053	1.1724634220558456	0.21374475543238403	
aadE	95	1.3942796842105263	0.41787642105263156	-1.5287704234408788	0.21453736472050733	
mupA	95	10.96865569473684	12.47609094736842	0.18420354075576026	0.22638759729080615	
mepA	95	2.3392437473684207	0.5836855368421053	-1.8350291191623775	0.22732992995598733	
blaACT	95	1.8443439125232062	2.974468485847343	0.6610535957043802	0.2288804222849652	
gyrA	95	50.91017633186184	59.72224727174186	0.22989701964829873	0.23567042028320662	
pbp2m	95	0.03057105263157895	0.2826360947368421	1.5511378826401352	0.23672357063785732	
LHR_yfdX1	95	1.290587694736842	3.05647127368421	1.1826178931865658	0.24733722014186277	
sem	95	0.26323385263157895	0.09954144210526315	-0.8642102588897561	0.26039294361048326	
erm(A)	95	0.02915523684210526	0.06775014736842105	0.3772078924059068	0.2626182904425206	
cmx	95	0.006817105263157895	0.13551519298245615	1.1406774375409268	0.27332167829229814	
qacR	95	2.4015852947368423	2.3040362947368425	-0.057383966512987127	0.31466731744923226	
tetAB_A	95	0.0	0.02582536842105263	0.3314228221022294	0.31731050786291415	
rplD	95	1.1579214315789472	1.7187288631578945	0.5318886656045242	0.3184906025782175	
terC	95	1.620989052631579	1.7344122105263158	0.09207994288273415	0.3615326171890033	
erm(33)	95	5.8995629473684215	5.0895936631578955	-0.2092358256469659	0.3742593192802244	
rpoB	95	82.6673978736842	91.36895064385962	0.14421949898294092	0.41333138341530007	
