gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
aph(3')-IIIa	86	0.42224980232558135	0.0714951511627907	-1.606572254868901	0.1306650895957666	0.19215454352318614
sat4	86	0.3367530852713178	0.045652011627906976	-1.584292267578624	0.1306650895957666	0.19215454352318614
tet(K)	86	0.14081047674418604	0.6638012674418604	1.6652991543371682	0.1386406338132186	0.2026909851070447
blaI_of_Z	86	1.249848430232558	0.6547673604651163	-0.8386934804026523	0.14144147057831336	0.20558353281731595
blaCTX-M	86	2.8199927606901727	2.5485552874231705	-0.14075916777653355	0.15195618574341052	0.2195898637910557
fosB_gen	86	0.12158433720930233	0.025234988372093023	-0.8232182261570823	0.15485982528200376	0.22249974896839622
SMR_efflux_emrE	86	0.13010679069767442	0.48333511627906967	1.342021366118312	0.16142946236708333	0.2301314927501517
fos_A_A2	86	0.4449477325581396	0.5849300697674418	0.32983883514365225	0.16267331507194682	0.2301314927501517
aph(2'')-Ia	86	1.5488813682170544	0.7236611162790698	-1.0013648170582765	0.163853622838108	0.2301314927501517
aac(6')-Ie	86	1.5488813682170544	0.7236611162790698	-1.0013648170582765	0.163853622838108	0.2301314927501517
lukE	86	0.39481330813953486	0.09957972093023255	-1.309919165004248	0.17295491798842066	0.2415571480285205
aadE	86	0.20219883720930232	0.10696883720930232	-0.54608454834017	0.1823383541807685	0.2532477141399562
blaR1	86	7.086590813953489	3.4811377170542634	-1.0048895447057293	0.18761329108286695	0.2577105646742678
blaR1-2	86	7.140931162790699	3.5436858837209293	-0.9907766435556817	0.18761329108286695	0.2577105646742678
cadD	86	0.533931011627907	1.1423232325581394	0.9706428376408711	0.19765298606564796	0.26918873879615113
splB	86	0.2545350930232558	0.054673848837209306	-1.1966991404171126	0.19812291175396723	0.26918873879615113
clpL	86	0.22566802325581392	0.41239129069767444	0.6538438827568955	0.20757844233562428	0.28051140856165446
lukD	86	0.3827529186046512	0.09676480232558139	-1.2948128097461162	0.22089889066779878	0.29690711111263274
mreE	86	0.4175662790697674	0.17003483720930232	-0.9385980832149727	0.23672357063785732	0.31647536181531727
hlgA	86	0.3534387325581395	0.09767662790697675	-1.1977653252009222	0.23931654122149526	0.31824008141156285
splA	86	0.24019553488372092	0.06158405813953489	-1.0740793365208907	0.24549352944751968	0.32472689080359746
mco	86	0.9478697674418605	0.3465898488372093	-1.2304370617083646	0.24777597418760067	0.3257380562014687
dfrK	86	0.06805865503875969	0.2851097480620155	1.1963047982000847	0.24886387493792206	0.3257380562014687
arsC_thio	86	0.07111436976744186	0.27599872093023253	1.1357668352358963	0.25598851167013814	0.33331837457049235
pgsA	86	0.6961924186046511	0.36221886046511625	-0.7845410050540512	0.2588240374104106	0.3352642971637443
selX	86	0.19093517441860466	0.061955593023255824	-0.8450994391202333	0.2787073832496024	0.3573171580123108
iroB	86	1.7331115116279072	2.403155860465116	0.44945357366888383	0.2787073832496024	0.3573171580123108
erm(33)	86	2.787270546511628	0.763279465116279	-1.741806722527725	0.2845036889199185	0.3628873583162226
icaC	86	0.2588516162790698	0.10308581395348837	-0.8212979513327002	0.3078214719088427	0.3886634746323771
iroN	86	3.7630055943152456	4.790382118863049	0.34022343032257407	0.3078214719088427	0.3886634746323771
pbp2x	86	0.1869369796511628	0.09449274515503876	-0.5610175689495618	0.3104944343172349	0.3900683848206468
lsa(A)	86	0.9112193023255813	0.9256159709302326	0.02039472564715214	0.3157546761755551	0.3946933452194438
qacR	86	1.3097544186046512	0.6309936395348837	-0.9475131065302245	0.3215320598203182	0.3999154972889529
selV	86	0.13100426744186047	0.034794465116279066	-0.7771582451266847	0.32698934959801507	0.40468978910645426
iroC	86	5.489965	7.602804302325581	0.46254452256184586	0.33053567270784123	0.4050682263576486
hlgC	86	0.42578810465116285	0.13502132558139535	-1.161689831694865	0.33053567270784123	0.4050682263576486
sem	86	0.15054962790697676	0.03788544186046511	-0.8616262520983193	0.3328797545683888	0.40595092020535223
murG	86	0.13884418604651164	0.07499358139534883	-0.44876775281137726	0.3454475304692257	0.41923243988983705
