sample_name	LHR_hdeD	LHR_hsp20A	LHR_hsp20B	LHR_kefB	LHR_psiE	LHR_trx	LHR_yfdX1	LHR_yfdX2	MerP_Gneg	SMR_efflux_emrE	aac(3)-XI	aac(6')-Ie	aac(6')_Entco	aacA-ENT1	aadA1	aadA21	aadA22	aadA25	aadE	acrB	acrF	acrR	ampD	ant(2'')-Ia	ant(4')-Ia	ant(9)-Ia	aph(2'')-Ia	aph(3'')-Ib	aph(3')-IIIa	aph(3')-Ia	aph(6)-Id	ariR	arnC	arsA	arsB_R773	arsB_pI258	arsB_pKW301	arsB_pYV	arsC_gluta	arsC_thio	arsD	arsH	arsR_R46	arsR_pKW301	arsR_pYV	aur	baeR	baeS	basR	blaACT	blaCTX-M	blaEC	blaI_of_Z	blaNDM	blaOXA-2_fam	blaR1	blaR1-2	blaSHV	blaTEM	blaZ	ble-MBL	bleO	cadD	cirA	clbB_Ec	clbN	clpK	clpL	cls	cmx	cpxA	crrB	cyaA	dfrB	dfrC	dfrG	dfrK	dltC	eat(A)	emrD	emrR	envZ	erm(33)	erm(A)	erm(B)	erm(C)	erm(X)	fabG	fabI	fdeC	fieF	folP	fosA5_fam	fosA_gen	fosB-Sepi	fosB_gen	fos_A3_A4	fos_A_A2	ftsI	fusA	fusE	gdpP	glpT	gshF	gyrA	gyrB	hld	hlgA	hlgB	hlgC	icaC	ileS	iroB	iroC	iroN	iss	iucA	iucB	iucC	iucD	iutA	kdeA	lamB	lapB	liaF	liaR	liaS	lmrS	lon	lpxM	lsa(A)	lukD	lukE	marR	mco	mdrA	mdtM	mecA	mecA-ceftar	mecA2	mecI_of_mecA	mecR1	mef(A)	mepA	merA	merD	merE	merR_Ps	merT	mgrB	mph(C)	mprF	mreE	msr(A)	msr(C)	msr(D)	mupA	murA	murG	ncrC	nfsA	nfsB	ompC	ompF	ompK35	ompK36	ompR	oqxA	oqxB	oqxR	parC	parE	pbp2	pbp2b	pbp2m	pbp2x	pbp4	pbp5	pcoA	pcoB	pcoC	pcoD	pcoE	pcoR	pcoS	pgsA	phoP	phoQ	pmrA	pmrB	ptsI	qacA	qacB	qacC	qacE	qacE_gen	qacR	ramR	rmtB	rplC	rplD	rpoB	rpoC	rpsJ	rpsL	rseA	sasG	sat4	sdeY	sei	sel26	selV	selX	sem	senB	seo	silA	silB	silC	silF	silP	silR	silS	soxR	soxS	splA	splB	sul1	sul2	terC	terD	tet(38)	tet(A)	tet(K)	tet(L)	tet(M)	tet(O/W)	tet(O/W/O)	tet(W)	tet(W/N/W)	tetAB_A	tetAB_B	tufA	uhpA	uhpT	vga(A)	walK	ybtP	ybtQ	yybT
ZJH_N36_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2279	8.83077	1.07818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00116	2.87513	0.0	0.0	2.399307142857143	0.0	0.0	3.0072925925925924	0.0	0.0	0.0	2.3424650000000002	1.34823232	0.0	1.8483	0.0	0.0	3.8763	0.0	0.0	0.0	0.0	0.0	0.0	3.31154	0.0	4.74911	0.0	0.0	0.0	0.0	0.0	0.0	2.8066766666666667	0.6161	3.67093	0.0	0.0	0.0	35.157066666666665	0.0	0.641771	1.20653	0.0	2.490075	1.36055	0.564759	0.0	0.0	0.0	0.0	0.0	3.5340233333333333	0.0	0.0	0.0	0.0	0.0	4.059664285714286	4.697765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15635	2.97782	2.56708	0.0	0.0	0.0	0.0	4.13301	1.74562	0.0	0.0	0.0	0.0	0.0	3.74794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.410734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49007	0.0	0.0	0.0	0.0	0.0	0.0	1.64293	1.59159	2.28471	2.4644	7.3063196153846155	0.847138	3.9738459999999995	3.427055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00116	3.13184	1.56592	1.77129	1.59159	0.0	0.0	0.0	0.0	0.0	0.0	1.2322	2.82379	0.0	0.0	8.49705	0.0	0.359392	1.00116	1.30921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1085	0.0	0.0	0.0	0.0	0.924151	0.0	0.821467	0.59043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.64642	2.00233	3.41422	0.0	1.07818	0.0	0.0	0.0
ZJH_N36_2_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.92366666666663	0.0	33.976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.5758	3.993766666666667	0.0	0.0	54.7391	48.2331	0.0	0.0	0.957164	0.950472	0.0	0.0	0.0	0.0	37.7913	65.86364999999999	0.0	0.6935700952380952	51.436325	0.0	0.0	49.50889696969697	0.0	0.0	0.0	66.21517142857142	37.397912820512815	0.0	30.0804	0.0	0.0	95.7701	0.0	0.0	0.0	0.0	0.0	0.0	90.268	42.4633	143.856	0.0	0.0	0.0	0.0	0.0	0.0	70.70083333333334	26.1179	84.351	0.0	0.0	0.0	0.0	0.0	31.9814	35.7565	0.0	51.4794	44.9533	25.81	22.3428	0.0	0.0	0.0	0.0	100.17441666666667	0.0	0.0	0.0	0.0	0.0	134.60342857142857	138.762	0.0	0.0	0.0	0.0	0.0	0.0	1.01741	2.43642	34.98448888888889	0.0	0.0	0.0	0.0	0.0	0.0	59.371	71.861	57.4433	0.0	0.0	0.0	0.0	122.062	45.703	0.0	0.0	0.0	0.0	0.0	93.0927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.101765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.3028	0.0	0.0	24.9934	0.0	0.0	0.0	55.114	62.5437	49.6119	73.2070090909091	178.4271923076923	29.1969	128.2412	104.7525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.455155	0.0	0.923698	0.0	39.2237	67.6709	41.8609	57.45	83.2131	0.0	0.0	0.0	0.0	0.0	0.0	34.9265	47.2391	0.0	0.0	128.23329999999999	0.0	22.3294	23.3334	34.1768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.758	0.0	0.0	0.0	0.0	36.8007	0.0	28.7953	20.4284	0.0	0.0	0.0	0.0	1.6332	0.481929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.361	37.6842	82.7044	0.0	0.0	0.0	0.0	0.0
ZJH_N37_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.947822631578946	6.68624	8.867425	9.86628	0.0	0.0	0.0	0.0	0.0	19.266931578947368	0.0	0.0	0.0	17.3679	0.0	7.783629166666667	18.21594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.279541923076923	1.42694	1.42694	0.0	0.0	0.733856	0.0	0.0	1.01924	0.0	0.0	0.0	0.0	0.0	0.0	28.9058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.92745333333333	17.367925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12003	0.0	0.0	0.0	0.0	56.14	1.99772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.26158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.3484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18232	1.18232	1.18232	4.403135	7.0124	0.0	0.0	0.0	0.0	0.0	30.291933333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.138491304347827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28083	0.0	0.0	0.0
ZJH_N37_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJH_N38_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.9835	0.855965	0.0	0.0	1.849985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37461	0.0	0.0	18.6011	18.6103	0.0	0.0	7.9798	0.0	0.0	10.9067	0.0	0.0	0.0	0.0	0.0	16.0424	0.0	0.0	0.0	0.0	0.0	1.84999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.48485333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.7564	5.08057	0.0	0.0	0.0	87.9711	65.3295	0.0	0.0	0.0	0.0	0.0	17.6163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.141383333333334	21.1782	18.9693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.6647	14.8828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.90892	2.54028	77.16576666666667	93.9077	3.42386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11416	0.0	0.0	0.0	130.41	0.0	0.0	0.0
ZJH_N38_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.815423684210527	4.78785	7.2227	8.736809999999998	0.0	0.0	0.0	0.0	0.0	11.419352631578946	0.0	0.0	0.0	13.3814	0.0	11.632008333333332	14.83006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.667873076923076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.7549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.251037499999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.828775	6.7521	0.0	0.0	0.0	0.0	0.0	42.8861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.413499999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJH_N38_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJH_N39_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.259	0.0	0.0	0.0	0.0	0.0	24.5034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.361	0.0	0.0	2.84835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJH_N39_2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6669425	0.0	0.0	92.63560000000001	0.0	61.90971666666667	99.72236	0.0	0.0	0.0	0.0	3.288835	0.0	0.0	0.0	0.600701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.991156	0.0	0.0	3.4440166666666663	3.5141	0.0	0.0	1.20515625	0.0	0.780911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.6901	0.0	0.0	0.0	0.0	2.04238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.33024	181.95225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.660771	0.0	0.0	0.0	0.0	12.1942	1.53179	14.4168	3.09361	0.0	107.51065	10.7525	0.12014	0.0	0.0	0.0	0.0	4.20491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62189	0.0	0.0	9.786415	9.79142	9.040545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.28617	3.96463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27382	0.0	0.0	156.873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52111	9.52111	0.390456	0.0	0.0	0.600701	0.0	0.0	1.59186	0.480561	121.18153333333335	75.9286	0.720841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.603	140.984	0.0	0.0	3.42399	0.0	26.7913	0.0	0.0	0.0
ZJH_N39_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11872	2.72927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63003	2.63003	2.38191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.79617	4.31721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95478	0.0	0.0	0.0
ZJH_N39_2_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.111433333333332	0.0	0.0	6.4171700000000005	3.78054	5.52053	6.414255	0.0	0.0	0.0	0.0	0.0	6.254824210526316	0.0	0.0	12.111433333333332	8.383615	0.0	6.912526666666667	8.854996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.584564814814815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.336333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.11966375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.1321	0.0	0.0	0.0	0.0	18.6812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.95556190476191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.16625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.6681	0.0	0.0	74.61416666666666	20.089	67.062325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.2616	0.0	0.0	0.0	0.0	0.0	2.973815	4.20763	0.0	0.0	0.0	0.0	35.8123	33.2023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.823771739130436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZJH_N40_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.01347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.97475333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14671	0.0	0.0	0.0	0.0	9.36477	0.86003	11.8015	2.19785	0.0	13.5694	11.6104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.204299999999998	11.2282	10.105350000000001	0.0	6.25911	0.0	0.0	18.6818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01011	3.4879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.58346	3.58346	0.0	0.0	0.0	0.0	0.0	0.0	1.29005	0.0	19.040100000000002	19.1596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.88698	0.0	16.6272	0.0	0.0	0.0
