sample_name	MerP_Gneg	aadA1	aafC	abaF	acrF	adeC	adeD	adeE	agg3C	aggC	aggD	ail	air	alo	alpha-1	alpha-5	amvA	ariR	arsA	arsB_R773	arsB_pI258	arsB_pYV	arsC_gluta	arsC_thio	arsD	arsH	arsN2	arsP	arsR_R46	arsR_pI258	arsR_pKW301	arsR_pSX267	arsR_pYV	aut	bepD	bepE	bepG	beta-4	bimA_Bm	bind_CopB	blaEC	blaEC-5	blaEC-8	bonA	bont_DC	cadC_Lm	cadC_Sa	cadR	capA	capB	capC	capD	cesB	cesC	cesD	chrA	chrR_I	clpL	cnf1	cnrA	cnrC	cnrT	copA_Ehir	copB_Ehir	copC_Psyr	copR	copS	cpb2	cueA	cvaB	cytK1	dpsA	eat(A)	eatA	ehxA	eilA	emhA	emhB	emhC	emrD	emrD3	entFM	epeA	epsilon-1	epsilon-2	epsilon-7	espC	espF	espP	espX1	f17a	farB	fdeC	gamma-1	gamma-5	golS	golT	gyrA	hblD	hld	hlyE	hmrM	ibeA	iha	inhA1	inhA2	inlK	inl_lmo0610	iota-1	ireA	iroD	iroE	iroN	iss	iucB	iucC	iucD	iutA	kdeA	lambda-2	lmrC_abcf	lmrS	lpfA-O113	lpfA1	mchF	mco	mdsA	mdsB	mdtM	mepA	merA	merB	merB1	merC	merD	merE	merF	merR_Bc1	merR_Bc2	merR_Ps	merT	merT_pI258	mexA	mexE	mexX	mrdH	mreA	mtrA_Ngon	mtrC	mtrF	mtrR	multi_CopA	ncrA	ncrB	ncrC	ncrY	nfaE	nheB	nheC	nirB	nirD	norM-Burk	nreB	pet	pfoA	pic_auto	plcA	plcR	pmrA	qacR	ranA	ranB	rho-1	rho-3	rpeA	sab	sat_auto	scn	sdeA	sdeB	seb	sec2	sed	see	seh	sej	sek	selV	selX	senB	sep	sepA	sigA	silA	silB	silC	silE	silP	sinH	sodC1	sph	splA	splB	splE	srpA	srpB	srpC	srpR	srpS	sslE	tbtA	tbtB	tbtM	tccC	tccP	tccP2	tcrB	terB	terC	terD	terE	terW	terZ	tir	tsh	ttgA	ttgB	ttgD	ttgE	ttgR	vac_auto	virF_Yersin	ybtQ	yfeA	yfeB	yfeD	ymoA
N13_1_3	1.42034	0.0	0.0254126	0.0337653	3.71043	0.0	0.406534	1.51911	0.0171014	0.0258347	0.0	0.0	0.0148457	0.0284688	0.0	0.0	0.0	0.0	0.310768	1.68826	1.23243	2.27916	2.65842	0.219986	0.0	0.934704	0.0	0.0918929	0.0	0.138277	0.0	0.138277	0.0	0.0	0.0	1.06961	0.830626	0.0	265.998	0.0514861	0.172846	0.211256	0.211256	0.0477299	0.0	0.0	0.708248	0.0981019	0.0352405	0.0936714	0.0	0.137231	0.151579	3.70435	0.0269871	0.017409	0.427032	2.11093	0.0	2.78383	0.103955	0.226861	3.19101	0.447639	0.171485	4.78754	0.219511	0.0	3.90268	0.986632	0.0861666	2.13778	0.405723	0.0	0.0	0.0	0.394949	2.49095	1.50557	0.202164	0.0	0.137622	0.0	0.0	0.0	0.0	0.0	0.524786	0.00557997	0.0918929	0.0	0.0142904	0.0563549	0.0	0.0155284	0.608864	2.56891	0.0	0.0	0.0	0.0241181	0.0468357	0.0	0.0208607	0.0273257	0.181488	0.0	0.0123043	0.0	0.233836	0.0177062	0.0	0.150197	0.296308	0.0	0.0	0.0	0.0	0.0706524	0.0	4.92753	0.241481	0.0	0.0	0.986632	0.203832	0.195244	1.90425	0.317936	0.0	0.0382752	0.0	0.0	0.102247	0.654548	0.0918929	0.0	0.218332	0.0	4.35572	3.04032	0.0	0.510436	0.139943	0.822869	0.768205	0.302481	0.0480764	0.0	0.0951625	0.0	0.64089	0.838284	0.483969	0.693218	0.0	0.0	0.14411	0.0403308	0.483969	0.0	0.0627174	0.0522269	0.0	0.0289802	0.00529121	0.0	0.0	0.0362977	0.307282	1.00905	0.914587	0.0	0.0	0.00590687	0.233197	0.0	0.0	0.0916608	0.907442	0.0	0.0	0.0	0.0	0.0899943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89274	0.286339	0.659958	0.0	3.81896	0.0	0.0	0.0856583	0.0	0.12049	0.0	0.113726	2.55812	1.84956	0.0	0.0	0.0906846	0.47386	2.48225	1.29363	0.00694028	0.0214779	0.0210421	1.03124	0.0	0.0	0.45137	0.11343	0.0	0.111685	0.0129404	0.00526817	0.452543	2.76981	0.322225	1.04698	0.206432	0.0	0.0	1.96889	0.0449507	0.0244429	0.0243609	0.0
N13_1_4	0.0	0.0	0.0	0.0	0.00742073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0562	0.0	0.0	0.0	0.0	0.381392	0.0	0.0178615	0.0	0.0	0.581853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0146016	0.0285784	0.0	353.868	0.0	0.0	0.0	0.0	0.0145665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145188	2.43701	5.86555	0.0	0.0	0.0	0.958695	0.0	0.0142627	0.0	0.0	1.39261	0.308865	0.0	2.41669	0.267557	0.0	0.904715	0.648279	7.90836	0.0	1.04246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202117	11.4843	0.0	0.0	0.0	0.0	0.0	0.0	0.0059035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1878	0.0	7.11433	0.0	0.0	0.0330342	0.0	0.0	21.7982	24.3278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74962	0.0319354	0.0	0.0	0.648279	0.0	0.0	0.0436389	0.0	0.0	0.0539927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5223	6.89107	0.0	0.0	0.0	0.0	0.0	7.12857	0.0	8.19248	13.2662	0.0384023	0.0	1.66064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021986	0.0	0.0	0.0	0.0	0.0634748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428244	0.0	0.0	8.97186	0.0	0.0	0.0	0.0	0.0219442	0.0163067	0.0	0.0	0.0	0.0	0.0146714	0.0	0.0	0.0	0.0	0.205244	0.0	0.0	1.98976	0.0	0.0	1.57548	0.0136907	0.0	0.0	0.00730776	0.0	0.0	0.0	0.0	0.0	0.562296	0.0	0.0258601	0.0	0.0
N13_2_2	0.884208	0.0	0.787843	0.0	34.5667	0.471325	0.390466	9.97817	0.0191631	0.607933	1.12536	0.999798	0.0110903	0.0	0.0	0.0950923	1.56754	1.64522	3.73305	12.5237	11.4264	11.3318	9.73875	4.00573	0.73952	1.18704	0.0	0.231685	2.06815	2.55663	0.139055	2.47915	3.87729	0.0	0.020439	2.97706	2.58041	0.0	238.182	0.096155	6.60677	6.69285	6.62829	0.421701	0.0	0.0	2.5793	0.329786	0.0	0.769737	2.7658	0.169153	0.706707	32.0374	0.0	0.0390154	6.48167	10.5694	0.016029	1.00457	0.0	0.02311	11.2858	4.96152	0.0	15.6032	2.37189	0.0	10.3162	3.38656	0.0	2.04616	1.8023	0.0	0.0	0.0	5.60579	13.91	2.30511	14.3748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196017	0.0	0.0343237	0.0	2.62101	0.0114816	0.0	0.0	0.472338	9.20087	0.0	0.0	0.0	0.0	0.279904	0.0	0.37401	0.0	0.0	0.0135805	0.0	0.0	1.70317	0.0	0.0	0.403931	0.0	2.34259	3.87834	3.72081	2.10036	11.0838	0.0	33.7052	8.1178	4.64233	0.0	3.38656	3.03954	0.358007	8.25027	0.71253	0.0	0.0571861	0.0	0.0	0.0	0.066678	0.0	0.0	0.0	0.0	3.25389	1.11244	0.0	6.33406	1.1565	0.594224	3.57239	0.0	0.0	1.37877	0.426539	2.3903	0.19586	0.356951	0.0	3.49555	0.0	0.623224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0406736	12.0084	0.188449	0.128106	0.0948907	0.0948907	0.0	0.142017	0.0	0.0	4.31386	9.12051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.9437	10.0787	10.4061	0.0	9.19963	0.0	0.0	1.2958	0.0	0.0	0.0	4.24789	12.5817	2.64249	0.114038	0.0	0.0481344	3.67443	12.6799	2.14879	0.0	0.0	0.0	5.99521	0.0	13.9017	0.505785	0.50842	0.0	0.083433	0.0143977	0.0	4.2047	18.2044	4.26913	5.12013	1.85055	0.0	0.418699	6.29392	2.44293	10.052	1.50137	7.77583
N13_2_3	0.0	0.0	0.251808	0.0	8.69123	0.146239	0.0605752	2.37672	0.0	0.242517	0.897854	0.38071	0.0	0.0	0.0	0.02414	0.437727	0.765698	0.0972419	3.56584	1.37351	2.98474	2.15959	0.0	0.0	0.243731	0.0	0.0	0.673771	0.0	0.0	0.0	0.424593	0.0	0.0	0.755751	0.422618	0.0	295.154	0.0345224	1.95307	1.95307	1.95307	0.0186689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254091	0.855729	0.084445	0.0	0.0	0.773301	0.0	0.0210917	0.0	0.0	0.655261	0.0761251	0.089432	1.61556	0.466089	0.0	0.896673	0.357472	0.0	0.13936	0.113352	0.0	0.0	0.0	1.6772	3.25125	0.326509	3.96806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239617	0.0	0.513223	0.0	0.0	0.0	0.0	0.521003	0.0129361	0.0	0.0	0.0	0.268681	0.0	0.244781	0.0	0.0	0.0	0.0	0.0	0.498881	0.0277021	0.0	0.172326	0.0	0.682909	1.13383	0.891312	0.698229	4.42155	0.0	1.91703	0.0	1.48663	0.0	0.389969	0.171717	0.0	1.68862	0.331616	0.025128	0.0598833	0.0	0.0	0.0	0.0	0.575081	0.0	0.0	0.0	0.0	0.0	0.0	1.80424	0.191578	0.257483	1.50236	0.236622	0.0	0.33001	0.0	0.592116	0.0364618	0.104922	0.504794	1.62686	0.0	0.457978	0.0	0.0	0.504794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0567893	0.0	0.0	0.0	0.0240888	0.0240888	0.0	0.00793147	0.0	0.0	1.49144	2.17837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9156	3.53121	2.97468	0.236622	0.660821	0.0	0.0	0.0	0.0	0.0	0.0	1.12689	2.87732	0.313487	0.0	0.0	0.0224021	0.830339	2.78794	0.309543	0.0	0.134413	0.0658427	0.0798724	0.0	3.40408	0.0	0.0	0.0	0.0	0.0201024	0.0	1.06203	4.05252	1.42344	1.17158	0.376801	0.0	0.0	0.321271	0.914255	1.79737	0.8385	3.17352
N13_2_4	0.0	0.0	9.7647	0.0503743	302.5	4.78772	0.346575	81.4775	0.034018	8.89906	25.8276	15.1667	0.00492183	0.0	0.0	1.07422	13.518	45.4312	1.35999	111.26	37.0587	90.4891	106.423	0.0	0.0	0.061977	0.0504917	0.0	27.2904	0.0	0.123424	0.0	41.9048	0.0	0.0	23.0474	17.3556	0.0	180.184	0.0853465	70.2548	70.5605	69.9492	0.214537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.772644	39.7365	0.0	0.0	0.0386113	19.7048	0.0	0.0804492	0.0	0.0	19.2806	2.58422	0.0	51.6315	18.3393	0.0	23.2715	9.50314	0.0	0.0442964	2.55089	0.0	0.0	0.0	51.3466	112.883	14.6927	104.795	0.0760033	0.0	0.0	0.0	0.0	0.0	0.0	0.0694261	0.0	0.0	0.0	19.1785	0.0050955	0.0	0.0	0.0	16.0399	0.0328944	0.0	0.0	0.0	5.40359	0.0	0.0207183	0.0	0.0	0.0	0.0	0.0	14.3032	0.193716	0.0452684	4.54133	0.0	27.8988	39.6434	43.84	23.0715	128.437	0.0	59.0992	0.0	41.2428	0.0	9.50314	10.8695	0.0706144	55.7455	9.27574	0.0319483	0.367995	0.0	0.0	0.0	0.0	0.0	0.176105	0.108576	0.0555409	0.0	0.246848	0.0	53.6823	8.87316	1.43679	33.9431	1.88029	0.0	8.68886	0.0811272	20.0526	1.13578	2.96817	5.45535	35.5462	1.22899	10.4229	0.0	0.0	5.37513	1.75038	0.0	0.103889	0.0	0.0	0.0	0.0	0.0	0.0361016	0.0	0.250899	0.0	1.07195	1.07195	0.0	0.0252106	0.0	0.0	52.2561	88.7865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.159	128.944	150.017	10.8305	19.8843	0.0	0.0	0.0	0.0	0.0	0.0	43.9252	93.3897	14.5786	0.0	0.0	0.00474709	35.9319	95.8916	13.0934	0.0	0.0	0.0	0.0710861	0.0	123.037	0.0	0.0376058	0.0	0.0	1.24581	0.0	42.553	144.345	38.0056	37.2188	15.9463	0.0	0.0	9.07045	28.613	54.9182	18.2689	160.546
N14_1_2	0.57092	0.174087	0.0153222	0.0	1.70007	0.0	0.245115	0.72177	0.0	0.0	0.103804	0.0366792	0.0	0.0	0.0	0.0	0.0	0.0	0.685788	3.51182	6.703	3.3744	0.832256	5.42158	0.217044	0.140892	0.0918263	0.353211	0.0	1.43817	0.0	1.62576	0.0	0.0	0.0	0.561694	0.470279	0.0	166.669	0.0798247	0.0	0.0	0.0	0.204214	0.0	0.0547131	68.3781	0.0	0.0637435	0.338869	5.12115	0.0372339	0.306002	15.3796	0.0244074	0.0629792	3.61633	6.04406	0.0	0.957099	0.125357	0.0	5.71782	3.58202	0.0	26.0925	0.326152	0.0	4.73906	1.79403	0.0	0.644474	0.917346	0.0384233	0.0	0.0	0.0850463	1.10775	0.444895	0.0831086	0.0	0.0	0.0	0.0	0.0	0.0	0.0301635	0.131839	0.0	0.0	0.0	0.0515959	0.0463344	0.0	0.0	0.550661	4.56062	0.0	0.0	0.0	0.0	0.0	0.0	0.0376791	0.0	0.0	0.0	0.0	0.0	0.0576771	0.0	0.0	0.0	0.0669957	0.0	0.0452019	0.0441631	0.0	0.0479239	0.0	13.6554	10.0736	0.0	0.0	1.79403	1.77256	0.128422	0.870436	0.0479239	0.0	0.057694	0.0	0.0	0.0931288	0.215265	0.0	0.0	0.0493652	0.0	3.07903	1.01009	0.0	0.222272	0.0316413	0.33076	0.312647	0.0	0.0	0.0	0.110656	0.0	0.189696	0.227445	0.0	0.417968	0.0	0.158845	0.0	0.0	0.0	0.0	0.0	0.0	0.0607924	0.0	0.0	0.0	0.0	0.311865	18.2725	0.101399	0.20679	0.0	0.0	0.0	0.114623	0.212773	0.0	0.0165797	0.413481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.184238	0.0	0.0	0.0	1.4458	0.1828	0.454759	0.0	4.36909	0.0	0.0737705	0.794067	0.0	0.0	0.0	0.0	1.15679	0.780621	0.0	0.0	0.530944	0.27428	1.00334	0.619394	0.0	0.0	0.0	4.63561	0.0	0.0	0.0340185	0.0341957	0.0	0.0336696	0.0116205	0.0	0.221695	1.25564	0.06857	0.401334	0.0	0.0	0.0482763	3.3975	0.0203269	2.71908	0.0	0.0
N14_1_3	0.195849	0.0	0.399468	0.0	1.49716	0.0	0.0	0.390942	0.116725	0.117556	0.142436	0.0	0.042988	0.0	0.0	0.0	0.0	0.607352	0.0	0.104756	0.0628539	0.104756	0.761328	0.0	0.0	0.0	0.0	0.0570193	0.0	0.0	0.154001	0.0	0.0	0.0	0.0	0.0513824	0.0670441	0.0	231.621	0.0	0.476669	0.500503	0.476669	0.026199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170303	0.0100772	0.5245	0.0	0.0	0.0963535	0.063894	0.0	0.00836495	0.0	0.0	0.148501	0.024153	0.0	0.0776642	0.058374	0.0	0.203212	0.0902194	0.0	0.0	0.0179821	0.0527231	0.0	0.0	0.443451	0.495284	0.0739963	0.387731	0.0	0.0	0.238475	0.0	0.0	0.0	0.158659	0.0	0.124645	0.0	0.0	0.070798	0.654857	0.0	0.0	0.0	0.106267	0.0	0.0	0.0	0.149652	0.0387486	0.0	0.116329	0.0	0.0	0.0	0.0	0.0	0.0395712	0.0	0.0	0.0124263	0.0	0.313606	0.790812	0.949384	0.763062	0.438397	0.0	0.45781	0.393327	0.0	0.0	0.0902194	0.175122	0.0	0.110907	1.16175	0.0	0.112212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.234611	0.0	0.0226928	0.0238335	0.0	0.0	0.109068	0.0	0.0	0.0	0.0416122	0.0	0.0477934	0.0	0.363268	0.0	0.0	0.0	0.0	0.0	0.0	0.278057	0.0	0.302053	0.0	0.0	0.0225226	0.0	0.0	0.0	0.0	0.0	0.0513127	0.0503299	1.82823	0.0	0.0227501	0.0257893	0.0	0.0	0.0	0.0	0.074455	0.0	0.0	0.0	0.0	2.0684	0.0	0.0264002	0.0840658	0.566823	0.0836107	0.448503	0.0	0.196561	0.160216	0.0	0.0531507	0.0	0.0	0.0	0.211701	0.300302	0.114765	0.0	0.0	0.402772	0.164656	0.318371	0.0944345	0.0	0.0	0.0	0.0633548	0.0	0.0	0.0	0.0	0.0	0.0	0.0321178	0.0196133	0.327602	0.59146	0.0470447	0.189302	0.0853939	0.0588827	0.0	0.449703	0.139459	0.0910005	0.0302317	2.25226
N14_1_4	0.0	0.0	1.06122	0.0	15.985	0.0	0.0516008	7.94912	0.182335	0.436128	0.152967	0.108102	0.105523	0.0	0.0	0.0411271	0.0	13.0452	8.71427	0.900015	1.62003	0.900015	3.13421	0.87956	0.31984	0.0	0.0	0.0	0.655943	0.368577	0.992324	0.368577	0.0	0.0	0.0	12.4894	8.20813	0.0	131.725	0.0	2.81552	3.07148	2.81552	0.0244662	0.0	0.0	0.0	0.0	0.0	0.0832272	0.129002	0.0	0.0144298	4.90385	0.0	0.0	0.0	6.36776	0.0	0.0	0.0	0.0	4.75784	1.55633	0.0	8.00703	0.37614	0.0	5.98938	0.609023	0.0	0.0	0.154494	0.382194	0.0	0.0	0.852216	3.64997	0.238402	2.35143	0.0	0.0458538	3.55704	0.0	0.0	0.0	6.62296	0.0	2.54335	0.0408235	0.0	0.988425	4.15137	0.0	0.0	0.0	1.85134	0.0	0.0	0.0	4.17864	0.0832272	0.0	0.471959	0.0	0.0	0.0	0.0	0.0	17.6504	0.0	0.0	0.0800703	0.0	1.89829	3.53035	11.4974	1.29531	1.12995	0.0	4.56541	0.885046	0.0	0.0	0.609023	0.292553	0.0473113	13.9997	2.02449	0.0	0.0340076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.554306	0.0	0.0	0.0511913	0.0	0.0	0.140559	0.0	0.0	0.465899	0.044689	0.0	0.102654	0.0	1.48248	0.0	0.0	0.0	0.0	0.0	0.0	7.19665	0.0	2.2566	0.0	0.0	0.0967516	0.0	88.7574	0.0	0.0410399	0.0410399	0.519577	0.608076	58.9916	0.0	0.195458	8.77042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5748	0.0	0.0709322	1.2188	2.13979	1.48158	2.47114	0.268754	2.29858	1.0059	0.0	0.342483	0.0	0.0	0.0	0.50523	9.04858	0.246501	0.0	0.0	2.21365	0.353661	7.85471	0.2434	0.0	0.0	0.0	0.381019	0.0	0.0	2.10547	2.21722	0.0	1.88542	0.0	0.042127	0.753908	10.1815	0.50523	0.55445	0.366831	0.379418	0.0	3.73484	0.419357	0.912136	0.389604	68.8644
N14_2_2	0.328728	0.0190928	0.0294078	0.0	1.0081	0.0	0.120972	0.335385	0.00593698	0.0119585	0.0	0.0	0.0	0.0	0.0107245	0.0	0.0	0.0	0.958039	0.644715	0.550938	0.78538	0.49695	0.305485	0.208285	0.0648991	0.0	0.0	0.21358	0.0960094	0.215406	0.0960094	0.0	0.0	0.0	0.378516	0.206309	0.0	194.624	0.0612826	0.0133346	0.0133346	0.0133346	0.208401	0.0	0.0	0.655674	0.0	0.0	0.0541989	0.235223	0.0381134	0.223646	7.81967	0.0187379	0.0	2.6685	2.48807	0.0	0.496093	0.0120298	0.0286392	2.56871	2.14863	0.0793779	5.5402	0.217732	0.0	2.40024	1.29798	0.0	0.247386	0.734444	0.00369267	0.0151366	0.0	0.0652914	0.530327	0.258752	0.267976	0.0	0.0	0.0222375	0.0	0.0	0.0	0.0270164	0.0197667	0.011623	0.0	0.0	0.0198055	0.0711432	0.0	0.0	0.0325193	2.66228	0.0	0.0	0.0	0.0334917	0.0325193	0.0	0.0	0.0	0.00630062	0.0	0.0	0.0	0.0221398	0.0245878	0.0	0.034762	0.0	0.0	0.0433778	0.0226031	0.0688592	0.12264	0.0	8.55329	0.513481	0.0	0.0	1.29798	0.0217732	0.197183	0.410495	0.0490559	0.0223031	0.968636	0.0	0.0	0.0	0.0	0.0	0.0	0.151594	0.0	0.625717	0.73238	0.0	0.144389	0.0242915	0.0888752	0.0933425	0.10501	0.0	0.0	0.0188783	0.0	0.137542	0.209536	0.50405	0.0935901	0.0714964	0.0812983	0.0	0.0	0.50405	0.0	0.0	0.024175	0.0272249	0.0	0.0146953	0.0	0.0	0.252025	0.293362	0.13623	0.198445	0.0	0.0	0.0082026	0.0633582	0.0388927	0.258487	0.0890997	0.240482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126012	0.0	0.0	0.0	0.00739076	0.00783903	0.845689	0.257288	0.480047	0.140014	2.35223	0.00689534	0.0	0.0148687	0.0	0.0	0.0	0.0526423	0.60486	0.363857	0.0	0.0	0.235289	0.0921239	0.519937	0.317012	0.00963766	0.0149127	0.0584405	2.67976	0.0663223	0.0871556	0.0522331	0.183768	0.0	0.0516974	0.0179697	0.0365783	0.104738	0.594692	0.118445	0.187755	0.0	0.0366049	0.0	2.07155	0.0312105	1.88382	0.0	0.593
N14_2_3	0.34287	0.0896137	0.699342	0.0183395	14.6901	0.118459	0.252352	4.22057	0.204349	0.420961	0.46755	0.352447	0.0080634	0.0	0.0	0.0167609	0.335915	2.30378	8.29111	13.5529	4.38315	14.4332	14.1615	0.0	3.58455	1.8615	0.0	0.0	12.3636	0.15021	10.7843	0.15021	5.45387	0.0	0.0396282	2.25636	1.99534	0.0167787	249.855	0.316932	2.08624	2.16969	2.08624	0.0777732	0.0	1.24862	0.0	0.0	0.0	0.0508774	0.0	0.0596295	0.0999717	7.94002	0.0	0.0	0.210856	4.79872	0.0	0.622387	0.075284	0.0	4.12715	1.61737	0.0	9.27965	1.66918	0.0	4.67428	2.96712	0.0	0.145141	1.38517	0.0	0.0	0.0	2.57419	5.44172	0.971582	8.36515	0.166021	0.747488	0.255135	0.0166196	0.0166196	0.0166196	0.163034	0.0309255	0.145476	0.0166371	0.0	1.25494	0.756878	0.0	0.0	0.559652	3.10066	0.0	0.0	0.0	0.0523987	0.135673	0.0	0.0905137	0.0	0.0	0.0131653	0.0133661	0.0	0.438753	0.0192342	0.519141	0.565617	0.965633	0.948317	1.50662	1.41453	2.06846	5.73702	0.0	8.38693	0.508246	0.0	0.0	3.01225	0.630199	0.0385624	4.28652	2.99323	0.0523407	0.069297	0.0	0.0	0.0	0.129279	0.0	0.0	0.0	0.0	0.978952	0.876223	0.0	2.85457	0.437056	0.476736	3.17109	0.739313	0.0	0.477361	0.900836	0.224247	2.1139	6.13761	3.59251	6.56818	3.02017	1.30373	0.0	0.0	3.06678	1.05147	0.0	0.0	0.26165	0.0	0.252904	0.0	0.0	0.059145	0.1669	1.15702	0.124189	0.0167254	0.0334507	0.0064166	0.143182	0.401602	0.0	2.42953	4.04082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.764459	0.0	0.0115546	0.116512	14.073	8.14216	10.5317	9.09081	10.2853	0.377579	0.0443034	0.0	0.0	0.0	0.0	1.85311	6.15108	0.870642	0.0	0.0	0.637724	1.85311	5.57368	0.843158	0.0829312	0.0	0.0	0.942771	3.00913	5.52247	5.51612	6.20201	1.01103	1.375	0.0558301	0.0171684	2.23266	7.51834	1.48249	2.0939	0.0747488	0.0	0.0579853	5.81281	0.634787	1.19485	0.396946	5.45062
N14_2_4	0.0	0.0	1.01875	1.85637	39.3576	0.401474	0.0665198	15.5996	0.161599	0.650995	0.345088	1.11486	0.012753	0.0	0.0	0.026509	1.74564	3.5035	31.0103	31.0942	9.68792	33.0375	31.9717	0.283465	12.8848	1.23119	0.0	0.0	26.2133	0.712713	23.7723	0.712713	7.6933	0.021767	0.0	17.452	15.9764	0.0	257.117	0.4128	1.97976	2.14474	2.04575	0.0930428	0.0	1.76693	0.0	0.0	0.0	0.0	0.0	0.0	0.162765	20.5881	0.0	0.0	0.0	16.913	0.0	0.266357	0.0	0.0	9.697	3.47758	0.0	26.1814	3.31342	0.0	13.0195	8.22576	0.0	0.0	2.91273	0.0364959	0.0	0.0	2.84347	10.0134	1.12688	11.5252	0.131289	1.30045	0.275128	0.0	0.0	0.0	0.238753	0.0412996	0.201324	0.0	0.0	1.39672	0.73937	0.0	0.0	0.402338	7.40502	0.0	0.0	0.0	0.0414368	0.509628	0.0	0.143156	0.0	0.0	0.0	0.0	0.0	8.38194	0.0	0.469184	1.08381	1.14543	0.828867	1.22363	1.56605	2.77734	9.13434	0.0	18.969	0.0777909	0.195903	0.0	8.08302	0.862028	0.0	26.3505	4.64304	0.331128	0.399474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1506	0.901624	0.408418	4.78441	3.24804	0.0	0.332197	2.8028	0.47289	3.78378	8.58383	12.3339	9.95813	6.10355	1.76023	0.0	0.0	11.0866	2.4189	0.0	0.8973	0.336834	0.0	0.354538	0.0	0.0	0.124725	0.0	58.9433	0.0982084	0.0264527	0.0396791	0.0202969	0.0348393	0.98163	0.0	2.89764	16.6736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51358	0.0	0.0640083	0.14548	20.8786	17.884	20.6795	16.8898	20.9386	0.341244	0.0	0.0	0.0	0.103506	0.104372	2.247	20.633	1.50941	0.0	0.0	0.565812	1.98648	16.9754	1.28124	0.155012	0.0	0.0	0.754313	5.08746	12.149	13.1187	13.4469	2.39855	2.8143	0.0892485	0.0362046	3.36919	21.99	2.31213	3.52612	0.768446	0.0362309	0.0	14.0289	1.96934	2.35171	0.920786	11.7388
