aro_id	effect	effect_label	coef	se	pvalue	fdr	gene_family	subclass	megares_class
ARO:3003499	BodySite[T.Stool]	Stool (vs Axilla)	-0.6761943011913107	0.0635940964344408	2.093313168323108e-26	7.900569054638827e-26	tet(O/M/O);tet(O/W);tet(O/W/32/O);tet(O/W/O);tet(W/32/O);tet(W/N/W)	TETRACYCLINE	Tetracyclines
ARO:3000186	BodySite[T.Stool]	Stool (vs Axilla)	0.9296321883007334	0.0878617641736221	3.6651365856514e-26	1.340065564128793e-25	tet(M)	TETRACYCLINE	Tetracyclines
ARO:3003078	BodySite[T.Stool]	Stool (vs Axilla)	0.37464958522536596	0.03570732406121414	9.378470269122691e-26	3.325094004507136e-25	liaR	DAPTOMYCIN	Lipopeptides
ARO:3003751	BodySite[T.Stool]	Stool (vs Axilla)	0.3671867710285783	0.03537176006296062	3.0325904024715795e-25	1.0435678737916905e-24	nfsA	NITROFURANTOIN	Chromium resistance
ARO:3003794	BodySite[T.Stool]	Stool (vs Axilla)	-0.6324712140569608	0.061602606449138134	9.928873798547913e-25	3.3190806698003025e-24	walK	DAPTOMYCIN	Lipopeptides
ARO:3003077	BodySite[T.Stool]	Stool (vs Axilla)	0.31110778816198015	0.030776266762409268	5.0554921699112754e-24	1.6430349552211645e-23	liaF	DAPTOMYCIN	Lipopeptides
ARO:3003380	BodySite[T.Stool]	Stool (vs Axilla)	0.343007909052778	0.0345436743870183	3.0922156072144935e-23	9.765694615619652e-23	ramR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE;TIGECYCLINE	Multi-drug resistance
ARO:3004111	BodySite[T.Stool]	Stool (vs Axilla)	0.29312593753291355	0.029527688545158394	3.1717640631927077e-23	9.765694615619652e-23	fosA5_fam	FOSFOMYCIN	Fosfomycin
ARO:3000822	BodySite[T.Stool]	Stool (vs Axilla)	0.4371002733034963	0.044444296085711384	7.973458898578702e-23	2.3920376695736106e-22	pmrA	COLISTIN;QUINOLONE	Drug and biocide resistance
ARO:3003209	BodySite[T.Stool]	Stool (vs Axilla)	0.2683233628896772	0.028851830172854576	1.4038424474142185e-20	4.106239158686589e-20	fosA5_fam	FOSFOMYCIN	Fosfomycin
ARO:3003797	BodySite[T.Stool]	Stool (vs Axilla)	0.37116424230646516	0.04009554836582358	2.1026884692390852e-20	6.000354900023732e-20	yybT	DAPTOMYCIN	Lipopeptides
ARO:3003378	BodySite[T.Stool]	Stool (vs Axilla)	0.26401490626638874	0.02882792965511981	5.271995186788581e-20	1.4686272306053904e-19	marR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide resistance
ARO:3003930	BodySite[T.Stool]	Stool (vs Axilla)	0.36724155815066395	0.04033502301618224	8.644051577350354e-20	2.351986126860445e-19	rpsJ	TETRACYCLINE;TIGECYCLINE	Tetracyclines
ARO:3004126	BodySite[T.Stool]	Stool (vs Axilla)	0.36844651327538125	0.04162539064221751	8.636252401808639e-19	2.2964580250263882e-18	lamB	CEFTAZIDIME-AVIBACTAM	betalactams
ARO:3003805	BodySite[T.Stool]	Stool (vs Axilla)	0.36498071865390913	0.041283715754545286	9.504297247877515e-19	2.471117284448154e-18	gshF	DAPTOMYCIN	Lipopeptides
ARO:3005230	BodySite[T.Stool]	Stool (vs Axilla)	0.27397773212279075	0.03290575992470149	8.35259909076571e-17	2.124465420912148e-16	blaSHV	BETA-LACTAM	betalactams
ARO:3005227	BodySite[T.Stool]	Stool (vs Axilla)	0.2715383931107685	0.03274770532726607	1.1151959478273924e-16	2.776126082889466e-16	blaSHV	BETA-LACTAM	betalactams
ARO:3003775	BodySite[T.Stool]	Stool (vs Axilla)	0.4651752862738434	0.057010476021227045	3.364969856852504e-16	8.202114026077979e-16	murA	FOSFOMYCIN	Fosfomycin
ARO:3000217	BodySite[T.Stool]	Stool (vs Axilla)	-0.6469141629670183	0.07988802568754973	5.597977044679771e-16	1.3366598249541494e-15	blaR1;blaR1-2	BETA-LACTAM	betalactams
ARO:3003756	BodySite[T.Stool]	Stool (vs Axilla)	0.24419285444037625	0.03070308191298802	1.8151077132403105e-15	4.247352048982327e-15	nfsB	NITROFURANTOIN	
ARO:3000599	BodySite[T.Stool]	Stool (vs Axilla)	-0.3400688482570483	0.046494424974288136	2.589472528113185e-13	5.85794121693298e-13	erm(33)	CLINDAMYCIN/ERYTHROMYCIN/LINCOMYCIN	MLS
ARO:3000521	BodySite[T.Stool]	Stool (vs Axilla)	-0.5100060825557202	0.06973528185340241	2.6035294297479907e-13	5.85794121693298e-13	mupA	MUPIROCIN	Mupirocin
ARO:3000617	BodySite[T.Stool]	Stool (vs Axilla)	-0.7092229276611866	0.09738741224327425	3.2771244620650036e-13	7.234406831351046e-13	mecA;mecA-ceftar	CEFTAROLINE/METHICILLIN;METHICILLIN	betalactams
ARO:3004639	BodySite[T.Stool]	Stool (vs Axilla)	-0.23360704900465734	0.032171701924346395	3.8350479188996254e-13	8.309270490949188e-13	tetAB_A	TETRACYCLINE	Tetracyclines
ARO:3003890	BodySite[T.Stool]	Stool (vs Axilla)	0.40831438124825636	0.05750574807491739	1.2438743332636612e-12	2.6460599453063338e-12	uhpT	FOSFOMYCIN	Fosfomycin
ARO:3003297	BodySite[T.Stool]	Stool (vs Axilla)	0.5662196922624687	0.0800718429564823	1.533829814359651e-12	3.204608719287128e-12	gyrA	QUINOLONE	Fluoroquinolones
ARO:3003582	BodySite[T.Stool]	Stool (vs Axilla)	0.18302969988350384	0.027778305256405855	4.429655818275891e-11	9.092451416461039e-11	basR	COLISTIN	Cationic antimicrobial peptides
ARO:3003390	BodySite[T.Stool]	Stool (vs Axilla)	0.1857159023750545	0.02838727450340049	6.061071425216514e-11	1.2226644081902277e-10	ompF	CEPHALOSPORIN	betalactams
ARO:3002703	BodySite[T.Stool]	Stool (vs Axilla)	-0.2689306982667015	0.041538718529721186	9.530454018060488e-11	1.8899374917170798e-10	cmx	CHLORAMPHENICOL	Phenicol
ARO:3003303	BodySite[T.Stool]	Stool (vs Axilla)	0.42543981122172825	0.06609054334376255	1.216761252516994e-10	2.3726844424081384e-10	gyrB	NALIDIXIC ACID;QUINOLONE;ZOLIFLODACIN	Aminocoumarins
ARO:3002865	BodySite[T.Stool]	Stool (vs Axilla)	-0.25820668721686696	0.04213871961083198	8.924820336014235e-10	1.7118098021535499e-09	dfrC	TRIMETHOPRIM	Trimethoprim
ARO:3001214	BodySite[T.Stool]	Stool (vs Axilla)	0.16326930580565197	0.027909187356542187	4.915137395586447e-09	9.275339923929263e-09	mdtM	EFFLUX	Drug and biocide resistance
ARO:3005099	BodySite[T.Stool]	Stool (vs Axilla)	-0.16443457140582066	0.02830807878533541	6.294074221674329e-09	1.1566913996639436e-08	erm(A)	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	MLS
ARO:3006236	BodySite[T.Stool]	Stool (vs Axilla)	0.14238416902716408	0.02451572259388357	6.327200818674564e-09	1.1566913996639436e-08	blaACT	CEPHALOSPORIN	betalactams
ARO:3003210	BodySite[T.Stool]	Stool (vs Axilla)	0.07289220550525798	0.012938462456597143	1.7632131108780773e-08	3.173783599580539e-08	fos_A3_A4	FOSFOMYCIN	Fosfomycin
ARO:3004290	BodySite[T.Stool]	Stool (vs Axilla)	0.15090079675490473	0.027107338921120223	2.594784353170185e-08	4.48285146257249e-08	blaEC	BETA-LACTAM	betalactams
ARO:3006875	BodySite[T.Stool]	Stool (vs Axilla)	0.15022518493118656	0.027010858971469515	2.672221670211289e-08	4.48285146257249e-08	blaEC	CEPHALOSPORIN	betalactams
ARO:3006876	BodySite[T.Stool]	Stool (vs Axilla)	0.15032891653006303	0.027031254796283544	2.6777247414832713e-08	4.48285146257249e-08	blaEC	CEPHALOSPORIN	betalactams
ARO:3006874	BodySite[T.Stool]	Stool (vs Axilla)	0.15017513840820712	0.02700488826793859	2.6817885648600384e-08	4.48285146257249e-08	blaEC	CEPHALOSPORIN	betalactams
ARO:3006877	BodySite[T.Stool]	Stool (vs Axilla)	0.15017440080308309	0.027004837563550294	2.6820478835903783e-08	4.48285146257249e-08	blaEC	CEPHALOSPORIN	betalactams
ARO:3006878	BodySite[T.Stool]	Stool (vs Axilla)	0.15002218770172418	0.02700337646012696	2.7652902193023676e-08	4.556886699413761e-08	blaEC	CEPHALOSPORIN	betalactams
ARO:3006879	BodySite[T.Stool]	Stool (vs Axilla)	0.1472757126006433	0.0267320980933362	3.602202431069543e-08	5.853578950488007e-08	blaEC	CEPHALOSPORIN	betalactams
ARO:3006268	BodySite[T.Stool]	Stool (vs Axilla)	0.1352094635104215	0.02461263964853612	3.9405167397598825e-08	6.315622719889127e-08	blaACT	CEPHALOSPORIN	betalactams
ARO:3006239	BodySite[T.Stool]	Stool (vs Axilla)	0.1333252293910584	0.024533077591172275	5.4947543712395194e-08	8.687652181554376e-08	blaACT	CEPHALOSPORIN	betalactams
ARO:3006266	BodySite[T.Stool]	Stool (vs Axilla)	0.12251078350704953	0.02267161760599473	6.527746697777377e-08	1.0183284848532708e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3002804	BodySite[T.Stool]	Stool (vs Axilla)	0.11336419557182785	0.021003582911386993	6.762327301786929e-08	1.0410424925119352e-07	fos_A_A2	FOSFOMYCIN	Fosfomycin
ARO:3006235	BodySite[T.Stool]	Stool (vs Axilla)	0.13055398011892244	0.024325799499199725	8.010423394280777e-08	1.2171682300400662e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3006251	BodySite[T.Stool]	Stool (vs Axilla)	0.1289953554222534	0.024097973079868346	8.652957364520404e-08	1.2979436046780607e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3006240	BodySite[T.Stool]	Stool (vs Axilla)	0.129200976477444	0.02419303721430749	9.273156258819735e-08	1.373366180103682e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3006238	BodySite[T.Stool]	Stool (vs Axilla)	0.12779980448279954	0.023982659686413964	9.884092759509452e-08	1.4455485660782573e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3006265	BodySite[T.Stool]	Stool (vs Axilla)	0.12631220397482884	0.024177586715692534	1.7476680786997963e-07	2.524409447010817e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3003735	BodySite[T.Stool]	Stool (vs Axilla)	-0.33515076514044023	0.0647972849092609	2.3123436580876235e-07	3.29931960971039e-07	fusA	FUSIDIC ACID	Fusidic acid
ARO:3006260	BodySite[T.Stool]	Stool (vs Axilla)	0.12071549264916001	0.023656847065833247	3.3471447765573156e-07	4.718264323580794e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3002872	BodySite[T.Stool]	Stool (vs Axilla)	0.06926211176118946	0.01362836693193701	3.730846194868081e-07	5.196535771423398e-07	fos_A3_A4	FOSFOMYCIN	Fosfomycin
ARO:3006237	BodySite[T.Stool]	Stool (vs Axilla)	0.11729266830607164	0.023381104819049637	5.260540207122639e-07	7.240978873333514e-07	blaACT	CEPHALOSPORIN	betalactams
ARO:3000621	BodySite[T.Stool]	Stool (vs Axilla)	-0.36415598931004195	0.07757738014721866	2.6778287010847967e-06	3.643092535196758e-06	blaZ	BETA-LACTAM	betalactams
ARO:3001044	BodySite[T.Stool]	Stool (vs Axilla)	0.15819211876510605	0.034206109745382136	3.7518736265649526e-06	5.04562315296666e-06	blaTEM	BETA-LACTAM	betalactams
ARO:3003737	BodySite[T.Stool]	Stool (vs Axilla)	-0.1862801791256945	0.04066292156539649	4.62576352404195e-06	6.1501628671921385e-06	fusE	FUSIDIC ACID	Fusidic acid
ARO:3001387	BodySite[T.Stool]	Stool (vs Axilla)	0.15315679445460303	0.03350712860716615	4.85699001185021e-06	6.3850318133311754e-06	blaTEM	BETA-LACTAM	betalactams
ARO:3003729	BodySite[T.Stool]	Stool (vs Axilla)	-0.2730857014803567	0.05991855912374814	5.173785532791587e-06	6.725921192629063e-06	ileS	MUPIROCIN	Mupirocin
ARO:3005320	BodySite[T.Stool]	Stool (vs Axilla)	-0.10088606454120976	0.022948960148000647	1.1021006002009242e-05	1.4169864859726167e-05	blaOXA-2_fam	BETA-LACTAM	betalactams
ARO:3005319	BodySite[T.Stool]	Stool (vs Axilla)	-0.09620711456696777	0.02241530448877184	1.770486133348576e-05	2.2515964956715587e-05	blaOXA-2_fam	CEPHALOSPORIN	betalactams
ARO:3005664	BodySite[T.Stool]	Stool (vs Axilla)	0.10141438070199771	0.02413086475928992	2.6376958231229126e-05	3.318391519412697e-05	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3001998	BodySite[T.Stool]	Stool (vs Axilla)	0.1014880707990459	0.024576293752728396	3.6353590574849944e-05	4.524861805593025e-05	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3000412	BodySite[T.Stool]	Stool (vs Axilla)	0.18032465330715314	0.04531323161807833	6.905620579839498e-05	8.504816924644434e-05	sul2	SULFONAMIDE	Sulfonamides
ARO:3003042	BodySite[T.Stool]	Stool (vs Axilla)	-0.1578360587550765	0.040015458328884174	8.00076620488661e-05	9.750933812205556e-05	pbp2b	BETA-LACTAM	betalactams
ARO:3003092	BodySite[T.Stool]	Stool (vs Axilla)	0.18708652095947034	0.050570756868859514	0.00021602454068235345	0.0002605656830910861	cls	DAPTOMYCIN	Lipopeptides
ARO:3003043	BodySite[T.Stool]	Stool (vs Axilla)	-0.1572673297166297	0.043141062128630774	0.0002669545145591134	0.00031871100207567617	pbp2x	BETA-LACTAM	betalactams
ARO:3000179	BodySite[T.Stool]	Stool (vs Axilla)	0.1402640007660351	0.03929385353202843	0.0003575037589073834	0.00042250444234508946	tet(L)	TETRACYCLINE	Tetracyclines
ARO:3002591	BodySite[T.Stool]	Stool (vs Axilla)	-0.2566231997887202	0.0732820702177747	0.00046203062109294774	0.0005405758266787488	aac(3)-IIa;aac(3)-IIc;aac(3)-IId;aac(3)-IIe;aac(3)-XI;aac(6')-IIa;aac(6')-Ib';aac(6')-Ib-AGKT;aac(6')-Ib-AKT;aac(6')-Ib-D181Y;aac(6')-Ib-G;aac(6')-Ib-K;aac(6')-Ib-W104R;aac(6')-Ib-cr;aac(6')-Ib11;aac(6')-Ie;aac(6')-Ie2;aac(6')-Im;aac(6')_Entco;aph(2'')-Ia;aph(2'')-If2	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN;AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN;AMIKACIN/KANAMYCIN/TOBRAMYCIN;AMINOGLYCOSIDE;GENTAMICIN;GENTAMICIN/KANAMYCIN/TOBRAMYCIN;KANAMYCIN	Aminoglycosides
ARO:3002868	BodySite[T.Stool]	Stool (vs Axilla)	0.062176378449830566	0.01834296845636285	0.0006998002613505354	0.0008106597086931944	dfrG	TRIMETHOPRIM	Trimethoprim
ARO:3002869	BodySite[T.Stool]	Stool (vs Axilla)	0.08582645053084005	0.025426727579330295	0.0007369715758489288	0.0008453497487678889	dfrK	TRIMETHOPRIM	Trimethoprim
ARO:3000172	BodySite[T.Stool]	Stool (vs Axilla)	-0.14002937824834288	0.04182778524133391	0.0008146758606312142	0.0009254085018820589	fosB-Saur;fosB-Sepi;fosB_gen;fosBx1-fam	FOSFOMYCIN	Fosfomycin
ARO:3002619	BodySite[T.Stool]	Stool (vs Axilla)	-0.08697522213397912	0.02604304070848006	0.000838772958333694	0.0009436195781254058	aadA22	STREPTOMYCIN	Aminoglycosides
ARO:3000215	BodySite[T.Stool]	Stool (vs Axilla)	-0.13982145195606344	0.04249440693751701	0.0010006300200666805	0.0011149877366457297	mecR1	METHICILLIN	betalactams
ARO:3003197	BodySite[T.Stool]	Stool (vs Axilla)	-0.08707773290971463	0.02823563476653546	0.0020426105194733223	0.002254579535645082	aadA25	STREPTOMYCIN	Aminoglycosides
ARO:3004956	BodySite[T.Stool]	Stool (vs Axilla)	-0.08608231609262176	0.028545597628209716	0.002564650745374344	0.0028043377309233484	rplD	AZITHROMYCIN;AZITHROMYCIN/CHLORAMPHENICOL/CLARITHROMYCIN/ERYTHROMYCIN/LINEZOLID	MLS
ARO:3000026	BodySite[T.Stool]	Stool (vs Axilla)	0.08945693849060439	0.03126968202441991	0.0042254659440362895	0.004577588106039313	mepA	TIGECYCLINE	Drug and biocide resistance
ARO:3003285	BodySite[T.Stool]	Stool (vs Axilla)	0.20605191736782297	0.07828890806496853	0.008489818865624188	0.00911292483741312	rpoB	BETA-LACTAM;DAPTOMYCIN/RIFAXIMIN;FIDAXOMICIN;RIFAMPIN;RIFAMYCIN	Multi-drug resistance
ARO:3000565	BodySite[T.Stool]	Stool (vs Axilla)	0.1068512494206421	0.04330344388589226	0.013606020706569863	0.014471858387897036	tet(38)	TETRACYCLINE	Tetracyclines
ARO:3003901	BodySite[T.Stool]	Stool (vs Axilla)	-0.09355093586110519	0.04565379628788034	0.04044860752513559	0.042635018742710494	glpT	FOSFOMYCIN	Fosfomycin
ARO:3000178	BodySite[T.Stool]	Stool (vs Axilla)	0.03711954461113851	0.023265022459793238	0.11059853690843638	0.11553597159184871	tet(K)	TETRACYCLINE	Tetracyclines
ARO:3000124	BodySite[T.Stool]	Stool (vs Axilla)	0.026678173584548024	0.01950012813263329	0.17128000174083646	0.17734301065201652	mecI_of_mecA	METHICILLIN	betalactams
ARO:3000410	BodySite[T.Stool]	Stool (vs Axilla)	-0.0828877282593625	0.06983533496613244	0.23526611161475186	0.24145732507829798	sul1	SULFONAMIDE	Sulfonamides
ARO:3003291	BodySite[T.Stool]	Stool (vs Axilla)	-0.09083535815882812	0.07936637516066126	0.25241350849411703	0.2568033086418408	rpoC	BETA-LACTAM;DAPTOMYCIN;FIDAXOMICIN	Lipopeptides
ARO:3003323	BodySite[T.Stool]	Stool (vs Axilla)	-0.021131272316998465	0.03126317562351468	0.499094147143885	0.5033966828951254	pgsA	DAPTOMYCIN	Lipopeptides
ARO:3003937	BodySite[T.Stool]	Stool (vs Axilla)	-0.02722539206258202	0.04893303792135458	0.5779507112408215	0.5779507112408215	pbp2	CEPHALOSPORIN	betalactams
ARO:3000217	GestationTime	Gestational age (per week)	-0.08569037108301027	0.02403411897165932	0.00036335220409315313	0.03015345122238145	blaR1;blaR1-2	BETA-LACTAM	betalactams
ARO:3000621	GestationTime	Gestational age (per week)	-0.07718831584911225	0.022227818788509032	0.0005154436106389992	0.03015345122238145	blaZ	BETA-LACTAM	betalactams
ARO:3004956	GestationTime	Gestational age (per week)	0.02834975873352568	0.008788592267587199	0.0012564518854992497	0.04900162353447074	rplD	AZITHROMYCIN;AZITHROMYCIN/CHLORAMPHENICOL/CLARITHROMYCIN/ERYTHROMYCIN/LINEZOLID	MLS
ARO:3000124	GestationTime	Gestational age (per week)	-0.01893247776814326	0.006272644003105466	0.0025422971051440573	0.06965452449768662	mecI_of_mecA	METHICILLIN	betalactams
ARO:3003729	GestationTime	Gestational age (per week)	-0.051601615333912436	0.017413503080391746	0.0030434946123661173	0.06965452449768662	ileS	MUPIROCIN	Mupirocin
ARO:3003323	GestationTime	Gestational age (per week)	-0.02601070251836937	0.008927114822905103	0.003572026897317263	0.06965452449768662	pgsA	DAPTOMYCIN	Lipopeptides
ARO:3000617	GestationTime	Gestational age (per week)	-0.07860277699287097	0.02782120444997608	0.004723886776424085	0.0783685161515304	mecA;mecA-ceftar	CEFTAROLINE/METHICILLIN;METHICILLIN	betalactams
ARO:3003937	GestationTime	Gestational age (per week)	-0.04422074724305991	0.015880173866476884	0.005358531018908062	0.0783685161515304	pbp2	CEPHALOSPORIN	betalactams
ARO:3000521	GestationTime	Gestational age (per week)	-0.05153425253795591	0.018812030750263803	0.006154570842686147	0.0800094209549199	mupA	MUPIROCIN	Mupirocin
ARO:3002591	GestationTime	Gestational age (per week)	-0.05403833637772489	0.021732929482186844	0.012901645919563463	0.11429271917592687	aac(3)-IIa;aac(3)-IIc;aac(3)-IId;aac(3)-IIe;aac(3)-XI;aac(6')-IIa;aac(6')-Ib';aac(6')-Ib-AGKT;aac(6')-Ib-AKT;aac(6')-Ib-D181Y;aac(6')-Ib-G;aac(6')-Ib-K;aac(6')-Ib-W104R;aac(6')-Ib-cr;aac(6')-Ib11;aac(6')-Ie;aac(6')-Ie2;aac(6')-Im;aac(6')_Entco;aph(2'')-Ia;aph(2'')-If2	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN;AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN;AMIKACIN/KANAMYCIN/TOBRAMYCIN;AMINOGLYCOSIDE;GENTAMICIN;GENTAMICIN/KANAMYCIN/TOBRAMYCIN;KANAMYCIN	Aminoglycosides
ARO:3003735	GestationTime	Gestational age (per week)	-0.04408939059388447	0.017985557921015666	0.014231064813320968	0.11429271917592687	fusA	FUSIDIC ACID	Fusidic acid
ARO:3003092	GestationTime	Gestational age (per week)	-0.03665140951738061	0.014969310474897472	0.014347762843926987	0.11429271917592687	cls	DAPTOMYCIN	Lipopeptides
ARO:3003042	GestationTime	Gestational age (per week)	0.028927620053164665	0.011873326790237547	0.014836182029412583	0.11429271917592687	pbp2b	BETA-LACTAM	betalactams
ARO:3003737	GestationTime	Gestational age (per week)	-0.02746123581561108	0.011275600411953829	0.014873007297394285	0.11429271917592687	fusE	FUSIDIC ACID	Fusidic acid
ARO:3000215	GestationTime	Gestational age (per week)	-0.036432039190164314	0.01497211056268664	0.014960787493960416	0.11429271917592687	mecR1	METHICILLIN	betalactams
ARO:3002865	GestationTime	Gestational age (per week)	-0.029550238373766417	0.01222373355417702	0.015629773562519916	0.11429271917592687	dfrC	TRIMETHOPRIM	Trimethoprim
ARO:3003901	GestationTime	Gestational age (per week)	-0.03428582976412609	0.014443603607073358	0.01760739296547484	0.12118029276238565	glpT	FOSFOMYCIN	Fosfomycin
ARO:3003794	GestationTime	Gestational age (per week)	-0.03542005324049552	0.016122242437387357	0.02802272053397032	0.18214768347080706	walK	DAPTOMYCIN	Lipopeptides
ARO:3000516	GestationTime	Gestational age (per week)	0.026042173322039012	0.012970956251590851	0.04467202918614309	0.2643542339002788	emrR	NITROXOLINE	Drug and biocide resistance
ARO:3003893	GestationTime	Gestational age (per week)	0.028689377922301116	0.014323968228697668	0.04518875793167159	0.2643542339002788	uhpA	FOSFOMYCIN	Fosfomycin
ARO:3004045	GestationTime	Gestational age (per week)	0.0277423106457336	0.014356178968730813	0.05330645659646596	0.2969931153231675	fabI	TRICLOSAN	Phenolic compound resistance
ARO:3003511	GestationTime	Gestational age (per week)	0.028405736756089376	0.014895754088831986	0.05652464126665637	0.30060831946358163	soxS	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide and metal resistance
ARO:3003922	GestationTime	Gestational age (per week)	0.05418972289823448	0.0289899343890825	0.06158665919596198	0.3018466082976957	oqxA	PHENICOL/QUINOLONE	Drug and biocide resistance;Multi-drug resistance
ARO:3002804	GestationTime	Gestational age (per week)	0.014680932131849928	0.007920373250599095	0.06380131959279836	0.3018466082976957	fos_A_A2	FOSFOMYCIN	Fosfomycin
ARO:3000822	GestationTime	Gestational age (per week)	0.028460051033850936	0.015575990267955642	0.06767354816388342	0.3018466082976957	pmrA	COLISTIN;QUINOLONE	Drug and biocide resistance
ARO:3003043	GestationTime	Gestational age (per week)	0.022875177829766644	0.012625160387567625	0.0700059372165373	0.3018466082976957	pbp2x	BETA-LACTAM	betalactams
ARO:3000829	GestationTime	Gestational age (per week)	0.03859228354377928	0.021438784133135692	0.07184243264500233	0.3018466082976957	baeS	AZTREONAM/AZTREONAM-AVIBACTAM;AZTREONAM/TEMOCILLIN/TICARCILLIN;CEFIDEROCOL;TEMOCILLIN	Drug and biocide and metal resistance
ARO:3003923	GestationTime	Gestational age (per week)	0.06891615056114272	0.038634225751571424	0.07445440809772999	0.3018466082976957	oqxB	PHENICOL/QUINOLONE	Drug and biocide resistance;Multi-drug resistance
ARO:3000830	GestationTime	Gestational age (per week)	0.03253710503926803	0.018662375804169143	0.08125330189667826	0.3018466082976957	cpxA	CEFTIBUTEN-AVIBACTAM	Drug and biocide resistance
ARO:3005664	GestationTime	Gestational age (per week)	0.018990636047768197	0.010927041137036379	0.08221986781135439	0.3018466082976957	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3000149	GestationTime	Gestational age (per week)	0.031056440696359947	0.017948884960486904	0.08358181290654976	0.3018466082976957	fosA5_fam;fosA_PA1129;fosA_gen;fos_A_A2	FOSFOMYCIN	Fosfomycin
ARO:3001998	GestationTime	Gestational age (per week)	0.019447691523245988	0.011344150361604554	0.08646693531210757	0.3018466082976957	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3003381	GestationTime	Gestational age (per week)	0.02635407489191505	0.015387560152690152	0.08677013017333633	0.3018466082976957	soxR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide resistance
ARO:3003751	GestationTime	Gestational age (per week)	0.021158328438078355	0.012537896981732686	0.09149763825580769	0.3018466082976957	nfsA	NITROFURANTOIN	Chromium resistance
ARO:3007752	GestationTime	Gestational age (per week)	0.036046217152130584	0.021658035938636046	0.09604559478958735	0.3018466082976957	gyrB	QUINOLONE	Fluoroquinolones
ARO:3000828	GestationTime	Gestational age (per week)	0.02293732429224296	0.013796797650122303	0.09641041142424113	0.3018466082976957	baeR	AZTREONAM-AVIBACTAM;CEFIDEROCOL	Drug and biocide and metal resistance
ARO:3003899	GestationTime	Gestational age (per week)	0.031281404084379426	0.018824156249954715	0.0965590492537449	0.3018466082976957	ptsI	FOSFOMYCIN	Fosfomycin
ARO:3001387	GestationTime	Gestational age (per week)	0.02260856847801926	0.013665288919668625	0.09803565055822597	0.3018466082976957	blaTEM	BETA-LACTAM	betalactams
ARO:3001044	GestationTime	Gestational age (per week)	0.02270970967846322	0.014063936122312338	0.10636532515197078	0.31909597545591234	blaTEM	BETA-LACTAM	betalactams
ARO:3000502	GestationTime	Gestational age (per week)	0.03525115410390265	0.02245177457486241	0.11639575612321298	0.340457586660398	acrF	EFFLUX	Drug and biocide resistance
ARO:3003585	GestationTime	Gestational age (per week)	0.021733421248419416	0.014088727872730954	0.1229252795740685	0.3507867734186833	phoP	COLISTIN	Drug and biocide resistance
ARO:3000026	GestationTime	Gestational age (per week)	-0.016062532956744924	0.010875141866872735	0.13967690867140153	0.3828336487370444	mepA	TIGECYCLINE	Drug and biocide resistance
ARO:3000565	GestationTime	Gestational age (per week)	-0.022670405801976577	0.01540677837266667	0.14116767485939258	0.3828336487370444	tet(38)	TETRACYCLINE	Tetracyclines
ARO:3003291	GestationTime	Gestational age (per week)	-0.03189848584891553	0.021830937817040826	0.1439716285848714	0.3828336487370444	rpoC	BETA-LACTAM;DAPTOMYCIN;FIDAXOMICIN	Lipopeptides
ARO:3000599	GestationTime	Gestational age (per week)	-0.01898168589484398	0.013247905099830721	0.15191311399359045	0.38647391633098965	erm(33)	CLINDAMYCIN/ERYTHROMYCIN/LINCOMYCIN	MLS
ARO:3003209	GestationTime	Gestational age (per week)	0.015259708280796	0.010651103302881194	0.15194700983953438	0.38647391633098965	fosA5_fam	FOSFOMYCIN	Fosfomycin
ARO:3003968	GestationTime	Gestational age (per week)	0.024341713793154838	0.017331673596864765	0.1601806873131496	0.3884719969014307	ompK36	CARBAPENEM	betalactams
ARO:3007751	GestationTime	Gestational age (per week)	0.02979051890275394	0.02141031353774557	0.1641012111859801	0.3884719969014307	gyrA	QUINOLONE	Fluoroquinolones
ARO:3004049	GestationTime	Gestational age (per week)	0.019887814096708686	0.014343544927185268	0.16558387649737027	0.3884719969014307	fabG	TRICLOSAN	Phenolic compound resistance
